,drug_name,Deregulated nutrient sensing count,Deregulated nutrient sensing count marg,Deregulated nutrient sensing,Deregulated nutrient sensing marg,Cmap pAGE Deregulated nutrient sensing level1,Cmap pAGE Deregulated nutrient sensing level2,Cmap pAGE Deregulated nutrient sensing level3,Cmap pAGE Deregulated nutrient sensing level4,Cmap pAGE Deregulated nutrient sensing level5,Cmap pAGE Deregulated nutrient sensing level1 z_score,Cmap pAGE Deregulated nutrient sensing level2 z_score,Cmap pAGE Deregulated nutrient sensing level3 z_score,Cmap pAGE Deregulated nutrient sensing level4 z_score,Cmap pAGE Deregulated nutrient sensing level5 z_score
4752,sibutramine,0,0,[],[],-0.4285714285714285,-0.4545454545454545,-0.2307692307692307,-0.1578947368421052,-0.0638297872340425,-1.1338934190276817,-1.507556722888818,-0.8320502943378437,-0.6882472016116853,-0.4375949744936836
4753,n-(1-adamantyl)-n'-(4-guanidinobenzyl)urea,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4754,iron,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4755,"trans-(1s,2s)-2-amino-1,2,3,4-tetrahydronaphthalen-1-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4756,(2s)-2-ethoxy-3-{4-[2-(10h-phenoxazin-10-yl)ethoxy]phenyl}propanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4757,sagopilone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4758,ferrous glycine sulfate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4759,gallopamil,0,0,[],[],-0.4285714285714285,-0.4545454545454545,-0.3846153846153846,-0.3684210526315789,-0.1489361702127659,-1.1338934190276817,-1.507556722888818,-1.3867504905630728,-1.6059101370939324,-1.0210549404852618
4760,cyclizine,0,0,[],[],0.1428571428571428,-0.1818181818181818,-0.1538461538461538,0.0,-0.0425531914893617,0.3779644730092272,-0.6030226891555273,-0.5547001962252291,0.0,-0.2917299829957891
4761,aranidipine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4762,gevokizumab,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
4763,icatibant,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4764,artesunate,0,0,[],[],0.1428571428571428,0.2727272727272727,0.0769230769230769,0.0526315789473684,0.1914893617021276,0.3779644730092272,0.9045340337332908,0.2773500981126146,0.2294157338705617,1.312784923481051
4765,epothilone d,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4766,hydroquinone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4767,hydralazine,0,0,[],[],-0.1428571428571428,-0.2727272727272727,-0.3846153846153846,-0.4736842105263157,-0.2765957446808511,-0.3779644730092272,-0.9045340337332908,-1.3867504905630728,-2.064741604835056,-1.8962448894726296
4768,arotinolol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4769,equilin,0,0,[],[],-0.4285714285714285,0.0909090909090909,-0.0769230769230769,-0.0526315789473684,-0.1914893617021276,-1.1338934190276817,0.3015113445777636,-0.2773500981126146,-0.2294157338705617,-1.312784923481051
4770,hexadecanal,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4771,aceclofenac,0,0,[],[],-0.1428571428571428,0.0909090909090909,-0.0769230769230769,-0.0526315789473684,-0.1914893617021276,-0.3779644730092272,0.3015113445777636,-0.2773500981126146,-0.2294157338705617,-1.312784923481051
4772,cardarine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4773,acetophenazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4774,"hydroxy(oxo)(3-{[(2z)-4-[3-(1h-1,2,4-triazol-1-ylmethyl)phenyl]pyrimidin-2(5h)-ylidene]amino}phenyl)ammonium",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4775,acetyldigitoxin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4776,adalimumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4777,fidaxomicin,0,0,[],[],-0.1428571428571428,-0.4545454545454545,-0.3846153846153846,-0.1578947368421052,0.0212765957446808,-0.3779644730092272,-1.507556722888818,-1.3867504905630728,-0.6882472016116853,0.1458649914978945
4778,filgrastim,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4779,ferrous ascorbate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4780,angiotensin ii,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4781,apremilast,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,0.1578947368421052,-0.1914893617021276,0.3779644730092272,0.3015113445777636,0.2773500981126146,0.6882472016116853,-1.312784923481051
4782,"4-{5-[(z)-(2-imino-4-oxo-1,3-thiazolidin-5-ylidene)methyl]furan-2-yl}-2-(trifluoromethyl)benzenesulfonamide",0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4783,apoptone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4784,furoyl-leucine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4785,fulvestrant,0,0,[],[],-0.1428571428571428,-0.2727272727272727,-0.0769230769230769,-0.0526315789473684,-0.0212765957446808,-0.3779644730092272,-0.9045340337332908,-0.2773500981126146,-0.2294157338705617,-0.1458649914978945
4786,fostemsavir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4787,etynodiol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4788,casimiroin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4789,androstanedione,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4790,amonafide,0,0,[],[],0.4285714285714285,0.2727272727272727,0.2307692307692307,0.2631578947368421,0.0212765957446808,1.1338934190276817,0.9045340337332908,0.8320502943378437,1.1470786693528088,0.1458649914978945
4791,forasartan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4792,flurbiprofen,0,0,[],[],-0.1428571428571428,-0.2727272727272727,-0.2307692307692307,-0.3684210526315789,-0.1914893617021276,-0.3779644730092272,-0.9045340337332908,-0.8320502943378437,-1.6059101370939324,-1.312784923481051
4793,fenofibrate,0,0,[],[],0.1428571428571428,0.2727272727272727,0.0769230769230769,0.0526315789473684,-0.1914893617021276,0.3779644730092272,0.9045340337332908,0.2773500981126146,0.2294157338705617,-1.312784923481051
4794,fluoxymesterone,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
4795,fludrocortisone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4796,ambroxol,0,0,[],[],0.7142857142857143,0.4545454545454545,0.2307692307692307,-0.1578947368421052,0.0212765957446808,1.8898223650461363,1.507556722888818,0.8320502943378437,-0.6882472016116853,0.1458649914978945
4797,amcinonide,0,0,[],[],-0.1428571428571428,-0.0909090909090909,-0.2307692307692307,-0.1578947368421052,-0.1063829787234042,-0.3779644730092272,-0.3015113445777636,-0.8320502943378437,-0.6882472016116853,-0.7293249574894728
4798,flavin adenine dinucleotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4799,golimumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4800,glutathione disulfide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4801,ardeparin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4802,cra_17693,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4803,cannabidivarin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4804,metaraminol,0,0,[],[],0.1428571428571428,0.2727272727272727,0.3846153846153846,0.2631578947368421,-0.0638297872340425,0.3779644730092272,0.9045340337332908,1.3867504905630728,1.1470786693528088,-0.4375949744936836
4805,"4-{[5-(cyclohexyloxy)[1,2,4]triazolo[1,5-a]pyrimidin-7-yl]amino}benzenesulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4806,meloxicam,0,0,[],[],0.1428571428571428,0.4545454545454545,0.5384615384615384,0.3684210526315789,0.0212765957446808,0.3779644730092272,1.507556722888818,1.9414506867883017,1.6059101370939324,0.1458649914978945
4807,ciclopirox,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,0.1578947368421052,0.0212765957446808,0.3779644730092272,0.3015113445777636,0.2773500981126146,0.6882472016116853,0.1458649914978945
4808,methoxamine,0,0,[],[],-0.7142857142857143,-0.6363636363636364,-0.6923076923076923,-0.3684210526315789,-0.1914893617021276,-1.8898223650461363,-2.1105794120443453,-2.496150883013531,-1.6059101370939324,-1.312784923481051
4809,"4-{5-[(z)-(2-imino-4-oxo-1,3-thiazolidin-5-ylidene)methyl]furan-2-yl}benzoic acid",0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4810,cirazoline,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,0.0526315789473684,-0.0638297872340425,0.3779644730092272,0.3015113445777636,0.2773500981126146,0.2294157338705617,-0.4375949744936836
4811,cortisone acetate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4812,chloramphenicol succinate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4813,magnesium levulinate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4814,zinc trihydroxide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4815,way-151693,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4816,tert-butyl 4-({[4-(but-2-yn-1-ylamino)phenyl]sulfonyl}methyl)-4-[(hydroxyamino)carbonyl]piperidine-1-carboxylate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4817,suvorexant,0,0,[],[],0.4285714285714285,0.2727272727272727,0.2307692307692307,0.1578947368421052,0.1489361702127659,1.1338934190276817,0.9045340337332908,0.8320502943378437,0.6882472016116853,1.0210549404852618
4818,"benzyl 6-benzyl-5,7-dioxo-6,7-dihydro-5h-[1,3]thiazolo[3,2-c]pyrimidine-2-carboxylate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4819,2-(2-hydroxy-phenyl)-3h-benzoimidazole-5-carboxamidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4820,2-{5-[3-(6-benzoyl-1-propylnaphthalen-2-yloxy)propoxy]indol-1-yl}ethanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4821,"5,8-dimethoxy-1,4-dimethylquinolin-2(1h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4822,5-n-allyl-arginine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4823,glatiramer,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4824,cta018,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4825,afelimomab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4826,losartan,0,0,[],[],-0.4285714285714285,-0.0909090909090909,0.0769230769230769,-0.1578947368421052,0.0638297872340425,-1.1338934190276817,-0.3015113445777636,0.2773500981126146,-0.6882472016116853,0.4375949744936836
4827,amiodarone,0,1,[],[1],-0.1428571428571428,-0.2727272727272727,-0.2307692307692307,-0.0526315789473684,-0.0638297872340425,-0.3779644730092272,-0.9045340337332908,-0.8320502943378437,-0.2294157338705617,-0.4375949744936836
4828,cra_1802,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4829,cra_9785,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4830,cra_10991,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4831,manganese,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4832,4-{[4-amino-6-(cyclohexylmethoxy)-5-nitrosopyrimidin-2-yl]amino}benzamide,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4833,metyrosine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4834,magnesium acetate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4835,cra_10972,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4836,mazindol,0,0,[],[],-0.4285714285714285,-0.2727272727272727,-0.2307692307692307,-0.1578947368421052,-0.1914893617021276,-1.1338934190276817,-0.9045340337332908,-0.8320502943378437,-0.6882472016116853,-1.312784923481051
4837,megestrol acetate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4838,clove oil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4839,magnesium cation,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4840,cra_10656,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4841,mepivacaine,0,0,[],[],0.1428571428571428,0.2727272727272727,0.3846153846153846,0.1578947368421052,0.0638297872340425,0.3779644730092272,0.9045340337332908,1.3867504905630728,0.6882472016116853,0.4375949744936836
4842,5-amidino-benzimidazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4843,abivertinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4844,prednisolone,0,0,[],[],0.1428571428571428,0.2727272727272727,0.3846153846153846,0.1578947368421052,0.1063829787234042,0.3779644730092272,0.9045340337332908,1.3867504905630728,0.6882472016116853,0.7293249574894728
4845,arhalofenate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4846,golotimod,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4847,"6-[n-(1-isopropyl-3,4-dihydro-7-isoquinolinyl)carbamyl]-2-naphthalenecarboxamidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4848,"6-[n-(1-isopropyl-1,2,3,4-tetrahydro-7-isoquinolinyl)carbamyl]-2-naphthalenecarboxamidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4849,miocamycin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4850,nitisinone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4851,rauwolfia serpentina root,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4852,bencyclane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4853,fosamprenavir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4854,4-iodobenzo[b]thiophene-2-carboxamidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4855,6-[(z)-amino(imino)methyl]-n-[4-(aminomethyl)phenyl]-4-(pyrimidin-2-ylamino)-2-naphthamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4856,"3-carboxy-n,n,n-trimethyl-2-(octanoyloxy)propan-1-aminium",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4857,6-[(z)-amino(imino)methyl]-n-[3-(cyclopentyloxy)phenyl]-2-naphthamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4858,6-o-benzylguanine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4859,"3-decyl-2,5-dioxo-4-hydroxy-3-pyrroline",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4860,"4-bromo-6-(6-hydroxy-1,2-benzisoxazol-3-yl)benzene-1,3-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4861,"3-[4-amino-1-(1-methylethyl)-1h-pyrazolo[3,4-d]pyrimidin-3-yl]phenol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4862,benzamidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4863,"6-[n-(4-ethyl-1,2,3,4-tetrahydro-6-isoquinolinyl)carbamyl]-2-naphthalenecarboxamidine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4864,nomegestrol,0,0,[],[],0.1428571428571428,0.0909090909090909,-0.0769230769230769,-0.0526315789473684,0.1489361702127659,0.3779644730092272,0.3015113445777636,-0.2773500981126146,-0.2294157338705617,1.0210549404852618
4865,nomegestrol acetate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4866,6-[n-(4-(aminomethyl)phenyl)carbamyl]-2-naphthalenecarboxamidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4867,fasinumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4868,pradefovir mesylate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4869,dehydro-2(s)-amino-6-boronohexanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4870,cyt006-angqb,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4871,bromhexine,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,-0.0526315789473684,-0.0212765957446808,0.3779644730092272,0.3015113445777636,0.2773500981126146,-0.2294157338705617,-0.1458649914978945
4872,n-cyclohexyl-n'-decylurea,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4873,"4-(2,4-dichlorophenyl)-5-phenyldiazenyl-pyrimidin-2-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4874,"(2r)-1-(2,6-dimethylphenoxy)propan-2-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4875,"(3r)-3-(fluoromethyl)-n-(3,3,3-trifluoropropyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4876,"(3r)-3-(fluoromethyl)-7-(thiomorpholin-4-ylsulfonyl)-1,2,3,4-tetrahydroisoquinoline",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4877,levmetamfetamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4878,das869,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4879,tisotumab vedotin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4880,"4-(2-aminoethoxy)-n-(2,5-diethoxyphenyl)-3,5-dimethylbenzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4881,lidoflazine,0,0,[],[],-0.1428571428571428,-0.0909090909090909,-0.0769230769230769,0.0526315789473684,-0.0212765957446808,-0.3779644730092272,-0.3015113445777636,-0.2773500981126146,0.2294157338705617,-0.1458649914978945
4882,"n-[4-(aminosulfonyl)benzyl]-5-(5-chloro-2,4-dihydroxyphenyl)-1h-pyrazole-4-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4883,(3e)-3-[(phenylamino)methylidene]dihydrofuran-2(3h)-one,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4884,4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4885,d-alpha-tocopherol acetate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4886,5-androstenedione,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4887,"[2,4,6-triisopropyl-phenylsulfonyl-l-[3-amidino-phenylalanine]]-piperazine-n'-beta-alanine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4888,nomifensine,0,0,[],[],-0.1428571428571428,-0.0909090909090909,-0.0769230769230769,0.0526315789473684,0.0638297872340425,-0.3779644730092272,-0.3015113445777636,-0.2773500981126146,0.2294157338705617,0.4375949744936836
4889,"7-iodo-1,2,3,4-tetrahydro-isoquinoline",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4890,4-{[5-chloro-4-(1h-indol-3-yl)pyrimidin-2-yl]amino}-n-ethylpiperidine-1-carboxamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4891,kitasamycin,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,0.0526315789473684,0.1063829787234042,0.3779644730092272,0.3015113445777636,0.2773500981126146,0.2294157338705617,0.7293249574894728
4892,remacemide,0,0,[],[],-0.7142857142857143,-0.4545454545454545,-0.3846153846153846,-0.1578947368421052,0.0638297872340425,-1.8898223650461363,-1.507556722888818,-1.3867504905630728,-0.6882472016116853,0.4375949744936836
4893,naveglitazar,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4894,naproxen,0,0,[],[],0.1428571428571428,0.2727272727272727,0.2307692307692307,-0.0526315789473684,0.1063829787234042,0.3779644730092272,0.9045340337332908,0.8320502943378437,-0.2294157338705617,0.7293249574894728
4895,tildipirosin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4896,nicotinamide,0,0,[],[],-0.1428571428571428,-0.0909090909090909,-0.0769230769230769,0.0526315789473684,0.0638297872340425,-0.3779644730092272,-0.3015113445777636,-0.2773500981126146,0.2294157338705617,0.4375949744936836
4897,6-deoxyerythronolide b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4898,benzoylformic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4899,desonide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4900,benzoyl peroxide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4901,"(5e,14e)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4902,6-fluoro-2-[2-hydroxy-3-(2-methyl-cyclohexyloxy)-phenyl]-1h-indole-5-carboxamidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4903,tioguanine,0,1,[],[1],0.1428571428571428,-0.0909090909090909,0.0769230769230769,0.1578947368421052,-0.0638297872340425,0.3779644730092272,-0.3015113445777636,0.2773500981126146,0.6882472016116853,-0.4375949744936836
4904,formestane,0,0,[],[],-0.7142857142857143,-0.6363636363636364,-0.5384615384615384,-0.3684210526315789,-0.1063829787234042,-1.8898223650461363,-2.1105794120443453,-1.9414506867883017,-1.6059101370939324,-0.7293249574894728
4905,1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4906,naftopidil,0,0,[],[],0.7142857142857143,0.1818181818181818,0.0,0.2105263157894736,0.0425531914893617,1.8898223650461363,0.6030226891555273,0.0,0.9176629354822472,0.2917299829957891
4907,mk-0668,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4908,"6-methyl-2(propane-1-sulfonyl)-2h-thieno[3,2-d][1,2,3]diazaborinin-1-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4909,nabumetone,0,0,[],[],-0.1428571428571428,0.0909090909090909,0.0769230769230769,0.0526315789473684,0.0212765957446808,-0.3779644730092272,0.3015113445777636,0.2773500981126146,0.2294157338705617,0.1458649914978945
4910,"4-chloro-6-{5-[(2-morpholin-4-ylethyl)amino]-1,2-benzisoxazol-3-yl}benzene-1,3-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4911,niguldipine,0,0,[],[],0.1428571428571428,-0.0909090909090909,-0.0769230769230769,0.0526315789473684,-0.1063829787234042,0.3779644730092272,-0.3015113445777636,-0.2773500981126146,0.2294157338705617,-0.7293249574894728
4912,"(8r,9z,12z)-8-hydroxy-6-oxooctadeca-9,12-dienoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4913,6-{[(cyclohexylamino)carbonyl]amino}hexanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4914,"(8e,10s,12z)-10-hydroxy-6-oxooctadeca-8,12-dienoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4915,bedaquiline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4916,caroverine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4917,etretinate,0,1,[],[1],0.1428571428571428,0.2727272727272727,0.3846153846153846,0.0526315789473684,-0.0638297872340425,0.3779644730092272,0.9045340337332908,1.3867504905630728,0.2294157338705617,-0.4375949744936836
4918,"(1s,4r,9s)-5-(trifluoromethyl)-1,2,3,4-tetrahydro-1,4-methanonaphthalen-9-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4919,dihydroergocryptine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4920,dihomo-gamma-linolenic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4921,terguride,0,0,[],[],-1.0,-0.8181818181818182,-0.6923076923076923,-0.5789473684210527,-0.2340425531914893,-2.6457513110645907,-2.7136021011998728,-2.496150883013531,-2.5235730725761796,-1.60451490647684
4922,candicidin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4923,aniracetam,0,0,[],[],-0.1428571428571428,0.0909090909090909,0.0769230769230769,-0.0526315789473684,0.0638297872340425,-0.3779644730092272,0.3015113445777636,0.2773500981126146,-0.2294157338705617,0.4375949744936836
4924,3-(indol-3-yl) lactate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4925,difluprednate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4926,"3-({2-[(2-amino-6-methylpyrimidin-4-yl)ethynyl]benzyl}amino)-1,3-oxazol-2(3h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4927,bemiparin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4928,(2s)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4929,"7,8-dichloro-1,2,3,4-tetrahydroisoquinoline",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4930,niludipine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4931,cx516,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4932,n-cyclohexyl-n'-(propyl)phenyl urea,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4933,"4-{[(2r)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4934,lorvotuzumab mertansine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4935,muraglitazar,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4936,epigallocatechin gallate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4937,solithromycin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4938,amg-131,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4939,eperisone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4940,"2-[(2-methoxyethyl)amino]-4-(4-oxo-1,2,3,4-tetrahydro-9h-carbazol-9-yl)benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4941,glutathione sulfonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4942,imexon,0,0,[],[],0.4285714285714285,0.4545454545454545,0.3846153846153846,0.2631578947368421,0.1914893617021276,1.1338934190276817,1.507556722888818,1.3867504905630728,1.1470786693528088,1.312784923481051
4943,penfluridol,0,0,[],[],0.4285714285714285,0.2727272727272727,0.2307692307692307,0.0526315789473684,0.0638297872340425,1.1338934190276817,0.9045340337332908,0.8320502943378437,0.2294157338705617,0.4375949744936836
4944,indalpine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4945,irl-1620,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
4946,7-methoxy-8-[1-(methylsulfonyl)-1h-pyrazol-4-yl]naphthalene-2-carboximidamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4947,darodipine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
