,drug_name,Telomere attrition count,Telomere attrition count marg,Telomere attrition,Telomere attrition marg,Cmap pAGE Telomere attrition level1,Cmap pAGE Telomere attrition level2,Cmap pAGE Telomere attrition level3,Cmap pAGE Telomere attrition level4,Cmap pAGE Telomere attrition level5,Cmap pAGE Telomere attrition level1 z_score,Cmap pAGE Telomere attrition level2 z_score,Cmap pAGE Telomere attrition level3 z_score,Cmap pAGE Telomere attrition level4 z_score,Cmap pAGE Telomere attrition level5 z_score
5434,caplacizumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5435,1-guanidino-4-(n-nitro-benzoylamino-l-leucyl-l-prolylamino)butane,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5436,relugolix,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5437,ssr-126517e,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5438,1-ethoxycarbonyl-d-phe-pro-2(4-aminobutyl)hydrazine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5439,dpb-t,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5440,"[(3s)-3-(methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5441,erlotinib,0,0,[],[],0.0,0.0,1.0,0.25,0.0526315789473684,0,0,1.0,0.7071067811865476,0.2294157338705617
5442,"2,3-diphenyl-1h-indole-7-carboxylic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5443,eribaxaban,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5444,"but-3-enyl-[5-(4-chloro-phenyl)-3,6-dihydro-[1,3,4]thiadiazin-2-ylidene]-amine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5445,atracurium besylate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5446,atazanavir,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5447,calcium levulinate,0,2,[],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
5448,"1-[(2-amino-6,9-dihydro-1h-purin-6-yl)oxy]-3-methyl-2-butanol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5449,rivastigmine,0,0,[],[],0.0,0.0,-1.0,-0.75,-0.2631578947368421,0,0,-1.0,-2.121320343559643,-1.1470786693528088
5450,elafin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5451,1-[[(1e)-2-(4-chlorophenyl)ethenyl]sulfonyl]-4-[[1-(4-pyridinyl)-4-piperidinyl]methyl]piperazine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5452,cefazolin,0,0,[],[],0.0,0.0,-1.0,-0.75,-0.3684210526315789,0,0,-1.0,-2.121320343559643,-1.6059101370939324
5453,egaptivon pegol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5454,rivaroxaban,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.4736842105263157,0,0,-1.0,-0.7071067811865476,-2.064741604835056
5455,ceftazidime,0,0,[],[],0.0,0.0,-1.0,0.25,0.1578947368421052,0,0,-1.0,0.7071067811865476,0.6882472016116853
5456,edrophonium,0,0,[],[],0.0,0.0,1.0,0.75,0.1578947368421052,0,0,1.0,2.121320343559643,0.6882472016116853
5457,[5-hydroxy-2-(4-hydroxyphenyl)-1-benzofuran-7-yl]acetonitrile,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5458,azathioprine,0,0,[],[],0.0,0.0,-1.0,0.25,-0.1052631578947368,0,0,-1.0,0.7071067811865476,-0.4588314677411235
5459,casopitant,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5460,s-{3-[(4-anilinoquinazolin-6-yl)amino]-3-oxopropyl}-l-cysteine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5461,ebastine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5462,atibuclimab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5463,asenapine,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.0526315789473684,0,0,-1.0,-1.4142135623730951,-0.2294157338705617
5464,sar-405838,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5465,[3-(dodecanoylamino)propyl](hydroxy)dimethylammonium,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5466,"1-{(2s,5s)-4-fluoro-5-[(trityloxy)methyl]tetrahydrofuran-2-yl}pyrimidine-2,4(1h,3h)-dione",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5467,"(1r)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5468,azelnidipine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5469,1-benzylimidazole,0,0,[],[],0.0,0.0,-1.0,0.0,0.0526315789473684,0,0,-1.0,0.0,0.2294157338705617
5470,avalglucosidase alfa,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5471,beta-phenyl-d-phenylalanyl-n-propyl-l-prolinamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5472,carboxyatractyloside,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5473,riociguat,0,0,[],[],0.0,0.0,1.0,-0.25,-0.2631578947368421,0,0,1.0,-0.7071067811865476,-1.1470786693528088
5474,rindopepimut,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5475,enzalutamide,0,0,[],[],0.0,0.0,1.0,0.5,0.6842105263157895,0,0,1.0,1.4142135623730951,2.982404540317303
5476,alpha-d-mannose 6-phosphate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5477,"(1s,2s,3r,6r)-4-(hydroxymethyl)-6-(octylamino)cyclohex-4-ene-1,2,3-triol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5478,gamma-glutamyl[s-(2-iodobenzyl)cysteinyl]glycine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5479,"(1s,3r,4s,5s,7s)-4-{[2-(4-methoxyphenoxy)-2-methylpropanoyl]amino}adamantane-1-carboxamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5480,dostarlimab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5481,1-deoxymannojirimycin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5482,"s-[(1-hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1h-pyrrol-3-yl)methyl] methanesulfonothioate",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5483,rolicyclidine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5484,rolipram,0,0,[],[],0.0,0.0,-1.0,0.25,0.2631578947368421,0,0,-1.0,0.7071067811865476,1.1470786693528088
5485,"1-[(4s)-4-amino-5-(1,3-benzothiazol-2-yl)-5-oxopentyl]guanidine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5486,"s-methyl-4,5,6,7-tetrabromo-benzimidazole",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5487,eflornithine,0,0,[],[],0.0,0.0,-1.0,0.25,0.2631578947368421,0,0,-1.0,0.7071067811865476,1.1470786693528088
5488,efmoroctocog alfa,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5489,avanafil,0,0,[],[],0.0,0.0,1.0,0.0,0.0526315789473684,0,0,1.0,0.0,0.2294157338705617
5490,"19-(cyclopropylamino)-4,6,7,15-tetrahydro-5h-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9h)-one",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5491,"(1s)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5492,cytidine-5'-monophosphate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5493,cystine,0,2,[],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
5494,n-hydroxy-4-({4-[4-(trifluoromethyl)phenoxy]phenyl}sulfonyl)tetrahydro-2h-pyran-4-carboxamide,0,2,[],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
5495,vismodegib,0,0,[],[],0.0,0.0,1.0,0.25,-0.0526315789473684,0,0,1.0,0.7071067811865476,-0.2294157338705617
5496,tnp-470,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5497,"(s)-2-amino-3-(1,3,5,7-pentahydro-2,4-dioxo-cyclopenta[e]pyrimidin-1-yl) proionic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5498,vafidemstat,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5499,trc093,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5500,suramin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5501,"dibenzyl (carbonylbis{2,1-hydrazinediyl[(2s)-4-methyl-1-oxo-1,2-pentanediyl]})biscarbamate",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5502,clobetasol,0,0,[],[],0.0,0.0,-1.0,0.0,0.0526315789473684,0,0,-1.0,0.0,0.2294157338705617
5503,dibromotyrosine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5504,(2s)-2-[3-(aminomethyl)phenyl]-3-[(r)-[(1r)-1-{[(benzyloxy)carbonyl]amino}-2-methylpropyl](hydroxy)phosphoryl]propanoic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5505,cat-213,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5506,tm30339,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5507,(2s)-2-[3-(aminomethyl)phenyl]-3-{(s)-hydroxy[(1r)-2-methyl-1-{[(2-phenylethyl)sulfonyl]amino}propyl]phosphoryl}propanoic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5508,can-508,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5509,belumosudil,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5510,vinblastine,0,0,[],[],0.0,0.0,1.0,0.0,-0.0526315789473684,0,0,1.0,0.0,-0.2294157338705617
5511,vildagliptin,0,0,[],[],0.0,0.0,-1.0,-0.25,0.2105263157894736,0,0,-1.0,-0.7071067811865476,0.9176629354822472
5512,benazepril,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.1578947368421052,0,0,-1.0,-0.7071067811865476,-0.6882472016116853
5513,(s)-tacrine(10)-hupyridone,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5514,bendroflumethiazide,0,0,[],[],0.0,0.0,1.0,0.5,0.3684210526315789,0,0,1.0,1.4142135623730951,1.6059101370939324
5515,voacamine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5516,dexibuprofen,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5517,valproic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5518,"(2r)-n~4~-hydroxy-2-(3-hydroxybenzyl)-n~1~-[(1s,2r)-2-hydroxy-2,3-dihydro-1h-inden-1-yl]butanediamide",0,2,[],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
5519,(s)-des-me-ampa,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5520,triazolopyrimidine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5521,von willebrand factor human,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5522,"(2s)-2-ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5523,susoctocog alfa,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5524,(2s)-4-methyl-2-(3-phenylthioureido)-n-((3s)-tetrahydro-2-hydroxy-3-furanyl)pentanamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5525,sutimlimab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5526,"synthetic conjugated estrogens, a",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5527,tacrine(8)-4-aminoquinoline,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5528,(s)-hmg-coa,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5529,dextrothyroxine,0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
5530,thio-atpa,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5531,varlitinib,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5532,tbc-3711,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5533,dextromethorphan,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5534,clocortolone acetate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5535,tert-butyl 2-cyano-2-methylhydrazinecarboxylate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5536,(s)-ampa,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5537,clodronic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5538,"thieno[3,2-b]pyridine-2-sulfonic acid [1-(1-amino-isoquinolin-7-ylmethyl)-2-oxo-pyrroldin-3-yl]-amide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5539,"thieno[3,2-b]pyridine-2-sulfonic acid [2-oxo-1-(1h-pyrrolo[2,3-c]pyridin-2-ylmethyl)-pyrrolidin-3-yl]-amide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5540,vilanterol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5541,sulfasalazine,0,0,[],[],0.0,0.0,1.0,0.25,-0.0526315789473684,0,0,1.0,0.7071067811865476,-0.2294157338705617
5542,venlafaxine,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
5543,inosinic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5544,iron dextran,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5545,4-(2-aminoethyl)-2-cyclohexylphenol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5546,n-[4-(5-fluoro-6-methylpyridin-2-yl)-5-quinoxalin-6-yl-1h-imidazol-2-yl]acetamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5547,"n-[4-(2-methylimidazo[1,2-a]pyridin-3-yl)-2-pyrimidinyl]acetamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5548,n-acetyl-beta-d-glucosaminyl-(1->4)-n-acetyl-beta-d-glucosamine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5549,4-(3-pyridin-2-yl-1h-pyrazol-4-yl)quinoline,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5550,n-acetylhistamine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5551,"n-alpha-acetyl-3,5-diiodotyrosyl-d-threonine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5552,"n-{1-[(1-carbamoylcyclopropyl)methyl]piperidin-4-yl}-n-cyclopropyl-4-[(1s)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5553,3-{6-[(8-hydroxy-quinoline-2-carbonyl)-amino]-2-thiophen-2-yl-hexanoylamino}-4-oxo-butyri acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5554,dicoumarol,0,0,[],[],0.0,0.0,1.0,-0.25,0.0526315789473684,0,0,1.0,-0.7071067811865476,0.2294157338705617
5555,"inositol 1,3-bisphosphate",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5556,"3-{[(2,2-dioxido-1,3-dihydro-2-benzothien-5-yl)amino]methylene}-5-(1,3-oxazol-5-yl)-1,3-dihydro-2h-indol-2-one",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5557,inositol nicotinate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5558,"3-{[4-([amino(imino)methyl]aminosulfonyl)anilino]methylene}-2-oxo-2,3-dihydro-1h-indole",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5559,9-cyclopentyl-6-[2-(3-imidazol-1-yl-propoxy)-phenylamino]-9h-purine-2-carbonitrile,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5560,"n-phenyl-1h-pyrrolo[2,3-b]pyridin-3-amine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5561,n-phenyl-1h-pyrazole-3-carboxamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5562,"n-methyl-{4-[2-(7-oxo-6,7-dihydro-8h-[1,3]thiazolo[5,4-e]indol-8-ylidene)hydrazino]phenyl}methanesulfonamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5563,"4,4'-dipyridyl disulfide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5564,7-methyl-guanosine-5'-triphosphate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5565,"4-(2-(1h-imidazol-4-yl)ethylamino)-2-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5566,irinotecan,0,0,[],[],0.0,0.0,1.0,0.75,0.1578947368421052,0,0,1.0,2.121320343559643,0.6882472016116853
5567,"n-[5-(1,1-dioxidoisothiazolidin-2-yl)-1h-indazol-3-yl]-2-(4-piperidin-1-ylphenyl)acetamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5568,(s)-warfarin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5569,venetoclax,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5570,veliflapon,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5571,vecuronium,0,0,[],[],0.0,0.0,-1.0,0.0,0.0526315789473684,0,0,-1.0,0.0,0.2294157338705617
5572,(2s)-4-(4-fluorobenzyl)-n-(2-sulfanylethyl)piperazine-2-carboxamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5573,dichlorvos,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5574,dichlororibofuranosylbenzimidazole,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5575,sunitinib,0,0,[],[],0.0,0.0,1.0,0.0,-0.0526315789473684,0,0,1.0,0.0,-0.2294157338705617
5576,vicriviroc,0,0,[],[],0.0,0.0,1.0,0.25,0.2631578947368421,0,0,1.0,0.7071067811865476,1.1470786693528088
5577,(2s)-1-{4-[(4-anilino-5-bromo-2-pyrimidinyl)amino]phenoxy}-3-(dimethylamino)-2-propanol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5578,ampicillin,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.1578947368421052,0,0,-1.0,-0.7071067811865476,-0.6882472016116853
5579,escitalopram,0,0,[],[],0.0,0.0,1.0,-0.25,-0.1578947368421052,0,0,1.0,-0.7071067811865476,-0.6882472016116853
5580,iodo-willardiine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5581,n-[amino(imino)methyl]-2-[2-(2-chlorophenyl)-4-(4-propoxyphenyl)-3-thienyl]acetamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5582,iopodic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5583,"n-[amino(imino)methyl]-2-(2,5-diphenyl-1h-pyrrol-1-yl)acetamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5584,"4-(2,5-dichloro-thiophen-3-yl)-pyrimidin-2-ylamine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5585,n-[o-phosphono-pyridoxyl]-isoleucine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5586,"n-[7-(3-aminophenyl)-5-methoxy-1,3-benzoxazol-2-yl]-2,5-dichlorobenzenesulfonamide",0,1,[],[4],,,,,,0,0,0.0,0.0,0.0
5587,"zinc sulfate, unspecified form",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5588,chondroitin sulfate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5589,"(3z,6s)-6-chloro-1-(2-{[(5-chloro-1-benzothiophen-3-yl)methyl]amino}ethyl)-3-({2-[(2r)-2-piperidinyl]ethyl}imino)-2-piperazinol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5590,thrombomodulin alfa,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5591,tetrahydropalmatine,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.1578947368421052,0,0,-1.0,-1.4142135623730951,-0.6882472016116853
5592,tridolgosir,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5593,crizotinib,0,0,[],[],0.0,0.0,1.0,0.25,0.0526315789473684,0,0,1.0,0.7071067811865476,0.2294157338705617
5594,bisphenol a diglycidyl ether,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5595,"dimethyl-(4,5,6,7-tetrabromo-1h-benzoimidazol-2-yl)-amine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5596,dg031,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5597,"(5r)-2-[(2-fluorophenyl)amino]-5-isopropyl-1,3-thiazol-4(5h)-one",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5598,thonzonium,0,0,[],[],0.0,0.0,-1.0,0.25,0.0526315789473684,0,0,-1.0,0.7071067811865476,0.2294157338705617
5599,d-phenylalanyl-n-{4-[amino(iminio)methyl]benzyl}-l-prolinamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5600,tributyrin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5601,dacarbazine,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.2631578947368421,0,0,-1.0,-1.4142135623730951,-1.1470786693528088
5602,d-phenylalanyl-n-(3-methylbenzyl)-l-prolinamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5603,"(5e)-2-amino-5-(2-pyridinylmethylene)-1,3-thiazol-4(5h)-one",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5604,d-phenylalanyl-n-(3-chlorobenzyl)-l-prolinamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5605,(5r)-5-{[(2-amino-3h-purin-6-yl)oxy]methyl}-2-pyrrolidinone,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5606,[(1s)-1-(5-chloro-1-benzothien-3-yl)-2-(2-naphthylamino)-2-oxoethyl]phosphonic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5607,dexamethasone isonicotinate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5608,"(2r,3r,4s,5r,6e)-3,4,5-trihydroxy-n-[(3s,6r)-6-hydroxy-2-oxo-3-azepanyl]-2-methoxy-8,8-dimethyl-6-nonenamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5609,xmt-1001,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5610,ciclesonide,0,0,[],[],0.0,0.0,-1.0,0.0,0.1578947368421052,0,0,-1.0,0.0,0.6882472016116853
5611,"(5r,6s,8s)-8-[3-(aminomethyl)phenyl]-6-hydroxy-5-isopropyl-3-oxo-1-phenyl-2,7-dioxa-4-aza-6-phosphanonan-9-oic acid 6-oxide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5612,"(5s)-2-(cyclooctylamino)-5-methyl-5-propyl-1,3-thiazol-4(5h)-one",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5613,diphenylacetic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5614,"(5-phenyl-7-(pyridin-3-ylmethylamino)pyrazolo[1,5-a]pyrimidin-3-yl)methanol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5615,(4s)-5-[[(2s)-1-[[(2s)-1-amino-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-4-benzamido-5-oxopentanoic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5616,"(4r)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5617,trandolapril,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5618,(4e)-n-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4h-pyrazole-3-carboxamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5619,(4-{(2s)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5620,(3e)-3-[(4-hydroxyphenyl)imino]-1h-indol-2(3h)-one,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5621,tolvaptan,0,0,[],[],0.0,0.0,1.0,-0.25,-0.1578947368421052,0,0,1.0,-0.7071067811865476,-0.6882472016116853
5622,cyclophosphamide,0,0,[],[],0.0,0.0,1.0,0.5,0.0526315789473684,0,0,1.0,1.4142135623730951,0.2294157338705617
5623,brentuximab vedotin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5624,"(3s)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2,4-benzothiadiazine 1,1-dioxide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5625,tezepelumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5626,d-leucyl-n-(3-chlorobenzyl)-l-prolinamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5627,d-leucyl-n-(4-carbamimidoylbenzyl)-l-prolinamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5628,"(5s)-3-anilino-5-(2,4-difluorophenyl)-5-methyl-1,3-oxazolidine-2,4-dione",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5629,tetrastearoyl cardiolipin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5630,cositecan,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5631,"(5s)-2-{[(1s)-1-(4-fluorophenyl)ethyl]amino}-5-(2-hydroxy-2-propanyl)-5-methyl-1,3-thiazol-4(5h)-one",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5632,tezacaftor,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5633,daglutril,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5634,"(5s)-2-{[(1s)-1-(2-fluorophenyl)ethyl]amino}-5-methyl-5-(trifluoromethyl)-1,3-thiazol-4(5h)-one",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5635,"(2s)-1,3-benzothiazol-2-yl{2-[(2-pyridin-3-ylethyl)amino]pyrimidin-4-yl}ethanenitrile",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5636,"(2s)-1-(2,5-dimethylphenoxy)-3-morpholin-4-ylpropan-2-ol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5637,"1,8-di-hydroxy-4-nitro-xanthen-9-one",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5638,spirapril,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5639,sarpogrelate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5640,"(2r)-1-[4-({6-[(2,6-difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5641,zosuquidar,0,0,[],[],0.0,0.0,1.0,0.0,-0.1578947368421052,0,0,1.0,0.0,-0.6882472016116853
5642,(2r)-1-{4-[(4-anilino-5-bromo-2-pyrimidinyl)amino]phenoxy}-3-(dimethylamino)-2-propanol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5643,ctce-0214,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
5644,zoledronic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
