,drug_name,Altered intercellular communication count,Altered intercellular communication count marg,Altered intercellular communication,Altered intercellular communication marg,Cmap pAGE Altered intercellular communication level1,Cmap pAGE Altered intercellular communication level2,Cmap pAGE Altered intercellular communication level3,Cmap pAGE Altered intercellular communication level4,Cmap pAGE Altered intercellular communication level5,Cmap pAGE Altered intercellular communication level1 z_score,Cmap pAGE Altered intercellular communication level2 z_score,Cmap pAGE Altered intercellular communication level3 z_score,Cmap pAGE Altered intercellular communication level4 z_score,Cmap pAGE Altered intercellular communication level5 z_score
5719,"1-(4-aminophenyl)-3,5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5720,1-(4-hexylphenyl)prop-2-en-1-one,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5721,pembrolizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5722,selpercatinib,0,2,[],"[4, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
5723,"1-(4-methoxyphenyl)-3,5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5724,"1-(5-chloro-2,4-dimethoxyphenyl)-3-(5-cyanopyrazin-2-yl)urea",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5725,seletracetam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5726,pentostatin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5727,pegvisomant,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5728,"2-[4-(4-hydroxy-3-isopropyl-phenoxy)-3,5-dimethyl-phenyl]-2h-[1,2,4]triazine-3,5-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5729,sertraline,0,0,[],[],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.0,0.0833333333333333,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.0,1.1547005383792512
5730,2-[3-({methyl[1-(2-naphthoyl)piperidin-4-yl]amino}carbonyl)-2-naphthyl]-1-(1-naphthyl)-2-oxoethylphosphonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5731,"2-[3-chloro-6-[2,2-difluoro-2-(1-oxidopyridin-1-ium-2-yl)ethyl]imino-1-hydroxypyridin-2-yl]-n-[(1r)-1-(3-chlorophenyl)ethyl]acetamide",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5732,"18-chloro-11,12,13,14-tetrahydro-1h,10h-8,4-(azeno)-9,15,1,3,6-benzodioxatriazacycloheptadecin-2-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5733,2-(4-chloro-phenylamino)-nicotinic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5734,pyridoxal,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5735,"12-(2-hydroxyethyl)-2-(1-methylethoxy)-13,14-dihydronaphtho[2,1-a]pyrrolo[3,4-c]carbazol-5(12h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5736,pyrithiamine pyrophosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5737,rolapitant,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5738,"16,17-androstene-3-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5739,qr-333,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5740,potassium bicarbonate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5741,"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1h-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5742,r-348,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5743,r673,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5744,"1-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}-3-[3-(trifluoromethyl)phenyl]urea",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5745,"1,4-dithiothreitol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5746,"2-({[3,5-difluoro-3'-(trifluoromethoxy)biphenyl-4-yl]amino}carbonyl)cyclopent-1-ene-1-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5747,setmelanotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5748,2-chloro-5-[(1s)-1-hydroxy-3-oxo-2h-isoindol-1-yl]benzenesulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5749,paclitaxel,0,0,[],[],0.3333333333333333,0.1428571428571428,0.1111111111111111,-0.1538461538461538,-0.0625,0.5773502691896256,0.3779644730092272,0.3333333333333333,-0.7844645405527361,-0.8660254037844385
5750,"1-tert-butyl-3-(4-chloro-phenyl)-1h-pyrazolo[3,4-d]pyrimidin-4-ylamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5751,slx-4090,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5752,pirlindole,0,0,[],[],-0.3333333333333333,-0.2857142857142857,-0.2222222222222222,0.0384615384615384,-0.046875,-0.5773502691896256,-0.7559289460184545,-0.6666666666666666,0.196116135138184,-0.6495190528383289
5753,"1-methyl-3-oxo-1,3-dihydro-benzo[c]isothiazole-5-sulfonic acid amide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5754,sgs-742,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5755,"1-ter-butyl-3-p-tolyl-1h-pyrazolo[3,4-d]pyrimidin-4-ylamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5756,plazomicin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5757,podofilox,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5758,pipradrol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5759,polatuzumab vedotin,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5760,2-amino-3-hydroxy-3-phosphonooxy-propionic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5761,s-palmitoyl-l-cysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5762,porphobilinogen,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5763,"1-n-(4-sulfamoylphenyl-ethyl)-2,4,6-trimethylpyridinium",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5764,1-hydroxy-1-thio-glycerol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5765,pirbuterol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5766,"1-methyl-5-(2-phenoxymethyl-pyrrolidine-1-sulfonyl)-1h-indole-2,3-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5767,sodium oxybate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5768,papaverine,0,1,[],[2],-1.0,-0.1428571428571428,-0.1111111111111111,-0.0769230769230769,-0.0208333333333333,-1.732050807568877,-0.3779644730092272,-0.3333333333333333,-0.392232270276368,-0.2886751345948128
5769,sodium acetate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5770,sobetirome,0,0,[],[],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.0,-0.0416666666666666,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,0.0,-0.5773502691896256
5771,1-((1r)-1-(hydroxymethyl)-3-{6-[(3-phenylpropanoyl)amino]-1h-indol-1-yl}propyl)-1h-imidazole-4-carboxamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5772,2-[n'-(4-amino-butyl)-hydrazinocarbonyl]-pyrrolidine-1-carboxylic acid benzyl ester,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5773,pantothenoylaminoethenethiol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5774,"2-[5,6-bis-(4-methoxy-phenyl)-furo[2,3-d]pyrimidin-4-ylamino]-ethanol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5775,para-bromobenzyl alcohol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5776,piperaquine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5777,silver,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5778,pentoxifylline,0,0,[],[],-1.0,0.1428571428571428,0.3333333333333333,0.0769230769230769,0.09375,-1.732050807568877,0.3779644730092272,1.0,0.392232270276368,1.2990381056766578
5779,1-[(2r)-2-aminobutanoyl]-n-(4-carbamimidoylbenzyl)-l-prolinamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5780,1-(5-chloro-2-methoxyphenyl)-3-{6-[2-(dimethylamino)-1-methylethoxy]pyrazin-2-yl}urea,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5781,"1-(5-{2-[(1-methyl-1h-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5782,so-101,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
5783,2-(1h-pyrazol-3-yl)-1h-benzimidazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5784,"2-(1,3-thiazol-4-yl)-1h-benzimidazole-5-sulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5785,tegafur-uracil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5786,"2,3,5,6-tetrafluoro-4-methoxy-benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5787,"(6e,11e)-heptadeca-6,11-diene-9,9-diylbis(phosphonic acid)",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5788,"(6r)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5789,nebivolol,0,0,[],[],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.2307692307692307,-0.1458333333333333,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-1.1766968108291045,-2.02072594216369
5790,prlx 93936,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5791,solriamfetol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5792,s-(d-carboxybutyl)-l-homocysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5793,procaterol,0,0,[],[],-0.3333333333333333,-0.1428571428571428,-0.3333333333333333,0.0,0.1145833333333333,-0.5773502691896256,-0.3779644730092272,-1.0,0.0,1.5877132402714706
5794,proflavine,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5795,2-(n-morpholino)ethanesulfonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5796,progesterone,0,0,[],[],-1.0,-0.2857142857142857,-0.4444444444444444,-0.1923076923076923,-0.015625,-1.732050807568877,-0.7559289460184545,-1.3333333333333333,-0.98058067569092,-0.2165063509461096
5797,prolgolimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5798,proline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5799,procaine,0,0,[],[],-0.3333333333333333,0.0,-0.2222222222222222,-0.0384615384615384,0.1510416666666666,-0.5773502691896256,0.0,-0.6666666666666666,-0.196116135138184,2.092894725812393
5800,"2-(carboxymethyl)-1-oxo-1,2-dihydronaphtho[1,2-d]isothiazole-4-carboxylic acid 3,3-dioxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5801,"1-{(1r,2s)-2-hydroxy-1-[2-(2-naphthyloxy)ethyl]propyl}-1h-imidazone-4-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5802,regadenoson,0,0,[],[],0.3333333333333333,0.1428571428571428,0.1111111111111111,0.0,0.0729166666666666,0.5773502691896256,0.3779644730092272,0.3333333333333333,0.0,1.010362971081845
5803,3-mercuri-4-aminobenzenesulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5804,nicotinamide 8-bromo-adenine dinucleotide phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5805,"3-[(2,2-dimethylpropanoyl)amino]-n-1,3-thiazol-2-ylpyridine-2-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5806,nivolumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5807,"(6s)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3,6-dimethyl-5,6-dihydropyrimidin-4(3h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5808,"(6s)-1-chloro-3-[(4-fluorobenzyl)oxy]-6-(pyrrolidin-1-ylcarbonyl)pyrrolo[1,2-a]pyrazin-4(6h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5809,tetramethylammonium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5810,neihulizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5811,tetraferric tricitrate decahydrate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5812,tetraethylammonium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5813,3-nitro-4-(2-oxo-pyrrolidin-1-yl)-benzenesulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5814,tetrabenazine,0,0,[],[],-1.0,-0.4285714285714285,-0.5555555555555556,-0.3846153846153846,-0.0416666666666666,-1.732050807568877,-1.1338934190276817,-1.6666666666666667,-1.96116135138184,-0.5773502691896256
5815,neocitrullamon,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5816,tetomilast,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5817,"(5s)-5-iododihydro-2,4(1h,3h)-pyrimidinedione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5818,testosterone,0,0,[],[],0.3333333333333333,0.1428571428571428,-0.1111111111111111,0.0,-0.0833333333333333,0.5773502691896256,0.3779644730092272,-0.3333333333333333,0.0,-1.1547005383792512
5819,testolactone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5820,1-{3-oxo-3-[(2s)-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]propyl}-3-phenylquinoxalin-2(1h)-one,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5821,rubidium rb-82,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5822,propylthiouracil,0,0,[],[],-0.3333333333333333,0.1428571428571428,-0.1111111111111111,0.0,0.0416666666666666,-0.5773502691896256,0.3779644730092272,-0.3333333333333333,0.0,0.5773502691896256
5823,"2,6-difluorobenzenesulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5824,riluzole,0,0,[],[],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.1538461538461538,0.1041666666666666,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.7844645405527361,1.4433756729740643
5825,rifabutin,0,1,[],[4],0.3333333333333333,0.4285714285714285,0.3333333333333333,-0.1538461538461538,-0.03125,0.5773502691896256,1.1338934190276817,1.0,-0.7844645405527361,-0.4330127018922192
5826,"2,3,-dihydroxybenzoylserine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5827,rhein,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5828,"2,3,4,5,6-pentafluorobenzyl alcohol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5829,retifanlimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5830,"2,3-difluorobenzyl alcohol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5831,potassium gluconate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5832,"2,3-dihydroxy-benzoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5833,"2,5-di-tert-butylhydroquinone",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5834,ranirestat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5835,relebactam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5836,rasagiline,0,0,[],[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.3846153846153846,0.2604166666666667,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,1.96116135138184,3.608439182435161
5837,"2,4-difluorobenzyl alcohol 2,4-difluoro-1-(hydroxymethyl)benzene",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5838,2-(5-chloro-2-thienyl)-n-{(3s)-1-[(1s)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}ethanesulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5839,s-(n-hydroxy-n-bromophenylcarbamoyl)glutathione,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5840,"2-(6-chloro-3-{[2,2-difluoro-2-(2-pyridinyl)ethyl]amino}-2-oxo-1(2h)-pyrazinyl)-n-[(2-fluoro-3-methyl-6-pyridinyl)methyl]acetamide",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5841,"1-[(2s)-4-(5-phenyl-1h-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5842,prothrombin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5843,protokylol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5844,"2-(6-chloro-3-{[2,2-difluoro-2-(1-oxido-2-pyridinyl)ethyl]amino}-2-oxo-1(2h)-pyrazinyl)-n-[(2-fluorophenyl)methyl]acetamide",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5845,procainamide,0,0,[],[],-0.3333333333333333,0.2857142857142857,0.2222222222222222,-0.1153846153846153,-0.0677083333333333,-0.5773502691896256,0.7559289460184545,0.6666666666666666,-0.5883484054145521,-0.9381941874331416
5846,s-benzylglutathione,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5847,"1-[(2s)-4-(5-bromo-1h-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5848,2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1h-imidazol-4-ol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5849,prexasertib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5850,prasterone sulfate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5851,2-(hydrazinocarbonyl)-3-phenyl-1h-indole-5-sulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5852,2-(cyclohexylamino)benzoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5853,"2-(cycloheptylmethyl)-1,1-dioxido-1-benzothiophen-6-yl sulfamate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5854,1-[2-amino-2-cyclohexyl-acetyl]-pyrrolidine-3-carboxylic acid 5-chloro-2-(2-ethylcarbamoyl-ethoxy)-benzylamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5855,pregnenolone,0,0,[],[],0.3333333333333333,0.4285714285714285,0.1111111111111111,0.3076923076923077,0.09375,0.5773502691896256,1.1338934190276817,0.3333333333333333,1.568929081105472,1.2990381056766578
5856,efmoroctocog alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5857,"(1s)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5858,adefovir dipivoxil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5859,"n-(2-aminoethyl)-n~2~-{(1s)-1-[4'-(aminosulfonyl)biphenyl-4-yl]-2,2,2-trifluoroethyl}-l-leucinamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5860,"methyl n-({(2s,3s)-3-[(propylamino)carbonyl]oxiran-2-yl}carbonyl)-l-isoleucyl-l-prolinate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5861,"5-chloro-thiophene-2-carboxylic acid ((3s,4s)-4-fluoro- 1-{[2-fluoro-4-(2-oxo-2h-pyridin-1-yl)-phenylcarbamoyl]-methyl}-pyrrolidin-3-yl)-amide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5862,miv-701,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5863,4-[[(2s)-1-[[6-[(1-amino-1-oxo-3-sulfanylpropan-2-yl)amino]-6-oxohexyl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[[2-[4-[difluoro(phosphono)methyl]phenyl]acetyl]amino]-4-oxobutanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5864,miv-711,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5865,5-chloro-n-{(3s)-1-[(1s)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}-1-benzothiophene-2-sulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5866,5-chloro-n-(2-(4-(2-oxopyridin-1(2h)-yl)benzamido)ethyl)thiophene-2-carboxamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5867,"5-chloro-n-((1r,2s)-2-(4-(2-oxopyridin-1(2h)-yl)benzamido) cyclopentyl)thiophene-2-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5868,5'-{[4-(aminooxy)butyl](methyl)amino}-5'-deoxy-8-ethenyladenosine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5869,5-bromoindirubin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5870,mk-0354,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5871,"5-[3-(2-methoxyphenyl)-1h-pyrrolo[2,3-b]pyridin-5-yl]-n,n-dimethylpyridine-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5872,5-[4-(1-carboxymethyl-2-oxo-propylcarbamoyl)-benzylsulfamoyl]-2-hydroxy-benzoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5873,n-(2-methoxyethyl)-4-({4-[2-methyl-1-(1-methylethyl)-1h-imidazol-5-yl]pyrimidin-2-yl}amino)benzenesulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5874,4-[(1s)-1-(3-fluoro-4-methoxyphenyl)-2-(2-methoxy-5-nitrophenyl)ethyl]-1h-imidazol-2-amine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5875,5-chloro-n-{(3s)-1-[(2s)-1-(4-morpholinyl)-1-oxo-2-propanyl]-2-oxo-3-pyrrolidinyl}-1h-indole-2-sulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5876,methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5877,methoxy polyethylene glycol-epoetin beta,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5878,meglutol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5879,"5-(2,3-dichlorophenyl)-n-(pyridin-4-ylmethyl)-3-thiocyanatopyrazolo[1,5-a]pyrimidin-7-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5880,menadione,0,0,[],[],0.3333333333333333,0.0,-0.2222222222222222,-0.0384615384615384,-0.0572916666666666,0.5773502691896256,0.0,-0.6666666666666666,-0.196116135138184,-0.7938566201357353
5881,malonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5882,"5-(hexahydro-2-oxo-1h-thieno[3,4-d]imidazol-6-yl)pentanal",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5883,"5-(2,3-dichlorophenyl)-n-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5884,"5-(2-fluoro-5-{(1e)-3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]-1-propen-1-yl}phenyl)-1,2-oxazole-3-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5885,"5-(2-fluorophenyl)-n-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5886,mdx-1303,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5887,"5-(5-chloro-2-thienyl)-n-{(3s)-1-[(1s)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}-1h-1,2,4-triazole-3-sulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5888,"5-(4-methoxybiphenyl-3-yl)-1,2,5-thiadiazolidin-3-one 1,1-dioxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5889,matuzumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5890,meropenem,0,1,[],[2],-0.3333333333333333,-0.2857142857142857,0.0,-0.2692307692307692,-0.1822916666666666,-0.5773502691896256,-0.7559289460184545,0.0,-1.372812945967288,-2.5259074277046123
5891,macitentan,0,2,[],"[2, 4]",-0.3333333333333333,-0.4285714285714285,-0.1111111111111111,-0.2307692307692307,0.0416666666666666,-0.5773502691896256,-1.1338934190276817,-0.3333333333333333,-1.1766968108291045,0.5773502691896256
5892,macimorelin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5893,n-(2-aminoethyl)-p-chlorobenzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5894,n-(2-(((5-chloro-2-pyridinyl)amino)sulfonyl)phenyl)-4-(2-oxo-1(2h)-pyridinyl)benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5895,avalglucosidase alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5896,n-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5897,n-(4-{[(3s)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1h-imidazol-5-yl]pyrimidin-2-amine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5898,n-(4-sulfamoylphenyl)-1h-indazole-3-carboxamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5899,n-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5900,n-(4-carbamimidoylbenzyl)-1-(4-methylpentanoyl)-l-prolinamide,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
