,drug_name,Cell senescence count,Cell senescence count marg,Cell senescence,Cell senescence marg,Cmap pAGE Cell senescence level1,Cmap pAGE Cell senescence level2,Cmap pAGE Cell senescence level3,Cmap pAGE Cell senescence level4,Cmap pAGE Cell senescence level5,Cmap pAGE Cell senescence level1 z_score,Cmap pAGE Cell senescence level2 z_score,Cmap pAGE Cell senescence level3 z_score,Cmap pAGE Cell senescence level4 z_score,Cmap pAGE Cell senescence level5 z_score
4706,palbociclib,0,0,[],[],1.0,0.3333333333333333,0.4285714285714285,0.125,0.0967741935483871,1.4142135623730951,0.5773502691896256,1.1338934190276817,0.5,0.5388159060803247
4707,n-[3-(n'-hydroxycarboxamido)-2-(2-methylpropyl)-propanoyl]-o-tyrosine-n-methylamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4708,mycophenolic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4709,beta-naphthoflavone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4710,2-(2-{2-[(biphenyl-4-ylmethyl)-amino]-3-mercapto-pentanoylamino}-acetylamino)-3-methyl-butyric acid methyl ester,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
4711,moxisylyte,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.5,0.2903225806451613,0.0,-0.5773502691896256,0.3779644730092272,2.0,1.6164477182409742
4712,auranofin,0,0,[],[],-1.0,-1.0,0.1428571428571428,0.0,0.1612903225806451,-1.4142135623730951,-1.732050807568877,0.3779644730092272,0.0,0.8980265101338745
4713,midodrine,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.0,-0.0967741935483871,0.0,-0.5773502691896256,0.3779644730092272,0.0,-0.5388159060803247
4714,caffeine,0,0,[],[],0.0,0.3333333333333333,0.1428571428571428,0.0,-0.1612903225806451,0.0,0.5773502691896256,0.3779644730092272,0.0,-0.8980265101338745
4715,mitemcinal,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4716,"4-(2-aminoethoxy)-3,5-dichloro-n-[3-(1-methylethoxy)phenyl]benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4717,dilmapimod,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4718,trimetrexate,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4719,s-(dimethylarsenic)cysteine,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4720,terazosin,0,0,[],[],1.0,0.3333333333333333,0.1428571428571428,0.25,0.0967741935483871,1.4142135623730951,0.5773502691896256,0.3779644730092272,1.0,0.5388159060803247
4721,(1h-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4722,vandetanib,0,0,[],[],1.0,0.3333333333333333,0.4285714285714285,0.375,0.2903225806451613,1.4142135623730951,0.5773502691896256,1.1338934190276817,1.5,1.6164477182409742
4723,d-myo-inositol-hexasulphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4724,ferric maltol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4725,n(5)-[(hydroxyamino)(imino)methyl]-l-ornithine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4726,triclosan,0,1,[],[4],0.0,-0.3333333333333333,-0.4285714285714285,0.125,0.2903225806451613,0.0,-0.5773502691896256,-1.1338934190276817,0.5,1.6164477182409742
4727,n-hydroxy-1-(4-methoxyphenyl)sulfonyl-4-benzyloxycarbonyl-piperazine-2-carboxamide,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
4728,"4-(2-aminoethoxy)-n-(3-chloro-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4729,custirsen,0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
4730,"pyrimidine-4,6-dicarboxylic acid bis-[(pyridin-3-ylmethyl)-amide]",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4731,ricinoleic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4732,stamulumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4733,sp4160,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4734,sertindole,0,0,[],[],0.0,-0.3333333333333333,-0.4285714285714285,-0.25,-0.1612903225806451,0.0,-0.5773502691896256,-1.1338934190276817,-1.0,-0.8980265101338745
4735,loxoprofen,0,0,[],[],0.0,0.3333333333333333,0.1428571428571428,0.0,-0.032258064516129,0.0,0.5773502691896256,0.3779644730092272,0.0,-0.1796053020267748
4736,1-(4-iodobenzoyl)-5-methoxy-2-methyl indole-3-acetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4737,tizanidine,0,0,[],[],1.0,0.3333333333333333,-0.1428571428571428,0.125,-0.0967741935483871,1.4142135623730951,0.5773502691896256,-0.3779644730092272,0.5,-0.5388159060803247
4738,sarilumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4739,saprisartan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4740,phosphorylcolamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4741,suvn-502,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4742,sp2456,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4743,carboxyamidotriazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4744,marimastat,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,-0.125,-0.0967741935483871,0.0,-0.5773502691896256,-0.3779644730092272,-0.5,-0.5388159060803247
4745,tris(hydroxyethyl)aminomethane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4746,trimethyllysine,0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
4747,"s,s-(2-hydroxyethyl)thiocysteine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4748,hydrocortamate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4749,1-hydroxy-2-isopropylguanidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4750,trifarotene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4751,silodosin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4752,trabedersen,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4753,sparsentan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4754,candesartan cilexetil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4755,potassium sulfate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4756,2-phenylheme,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4757,phthalic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4758,synephrine,0,0,[],[],0.0,0.3333333333333333,-0.1428571428571428,0.125,-0.032258064516129,0.0,0.5773502691896256,-0.3779644730092272,0.5,-0.1796053020267748
4759,tak-901,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4760,urokinase,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4761,ponesimod,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4762,"(2s)-3-(1-{[2-(2-chlorophenyl)-5-methyl-1,3-oxazol-4-yl]methyl}-1h-indol-5-yl)-2-ethoxypropanoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4763,prazosin,0,0,[],[],0.0,-0.3333333333333333,-0.4285714285714285,0.0,0.0967741935483871,0.0,-0.5773502691896256,-1.1338934190276817,0.0,0.5388159060803247
4764,potassium cation,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4765,tocilizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4766,pomalidomide,0,0,[],[],0.0,-0.3333333333333333,-0.4285714285714285,0.0,-0.1612903225806451,0.0,-0.5773502691896256,-1.1338934190276817,0.0,-0.8980265101338745
4767,posaconazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4768,plinabulin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4769,2-bromoacetyl group,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4770,vanoxerine,0,0,[],[],1.0,0.3333333333333333,0.4285714285714285,0.25,0.0967741935483871,1.4142135623730951,0.5773502691896256,1.1338934190276817,1.0,0.5388159060803247
4771,clx-0921,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4772,ripretinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4773,"1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4774,terodiline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4775,cpi-1205,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4776,gevokizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4777,maribavir,0,0,[],[],1.0,1.0,0.4285714285714285,0.25,-0.0967741935483871,1.4142135623730951,1.732050807568877,1.1338934190276817,1.0,-0.5388159060803247
4778,"n-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide",0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4779,glycolic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4780,virginiamycin s1,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4781,protoporphyrin ix containing co,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4782,prucalopride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4783,glutathione,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4784,2-(4-hydroxyphenyl)benzo[b]thiophen-6-ol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4785,"4-[(1e,7e)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4786,"1-[1'-(3-phenylacryloyl)spiro[1-benzofuran-3,4'-piperidin]-5-yl]methanamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4787,propiolactone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4788,tirofiban,0,0,[],[],1.0,0.3333333333333333,0.1428571428571428,-0.125,-0.1612903225806451,1.4142135623730951,0.5773502691896256,0.3779644730092272,-0.5,-0.8980265101338745
4789,dydrogesterone,0,0,[],[],0.0,0.3333333333333333,-0.1428571428571428,-0.375,-0.032258064516129,0.0,0.5773502691896256,-0.3779644730092272,-1.5,-0.1796053020267748
4790,e5531,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4791,azithromycin,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,0.25,-0.032258064516129,0.0,-0.5773502691896256,-0.3779644730092272,1.0,-0.1796053020267748
4792,pyroxamide,0,0,[],[],-1.0,-1.0,0.1428571428571428,-0.125,-0.0967741935483871,-1.4142135623730951,-1.732050807568877,0.3779644730092272,-0.5,-0.5388159060803247
4793,azilsartan medoxomil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4794,belinostat,0,0,[],[],-1.0,-1.0,0.1428571428571428,0.0,0.032258064516129,-1.4142135623730951,-1.732050807568877,0.3779644730092272,0.0,0.1796053020267748
4795,medium-chain triglycerides,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4796,thimerosal,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4797,gossypol,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,0.0,-0.032258064516129,0.0,-0.5773502691896256,-0.3779644730092272,0.0,-0.1796053020267748
4798,azapropazone,0,0,[],[],0.0,0.3333333333333333,-0.1428571428571428,-0.125,-0.2258064516129032,0.0,0.5773502691896256,-0.3779644730092272,-0.5,-1.257237114187424
4799,antrafenine,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4800,alemtuzumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4801,ico-007,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4802,branebrutinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4803,gem-231,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4804,futibatinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4805,racepinephrine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4806,bradanicline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4807,urea,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.0,-0.032258064516129,0.0,-0.5773502691896256,0.3779644730092272,0.0,-0.1796053020267748
4808,cyclandelate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4809,gpi-1046,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4810,cupric chloride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4811,vayarin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4812,guaiacol,0,0,[],[],0.0,0.3333333333333333,-0.4285714285714285,-0.5,-0.3548387096774194,0.0,0.5773502691896256,-1.1338934190276817,-2.0,-1.975658322294524
4813,tesamorelin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4814,propanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4815,"1-ethyl-pyrrolidine-2,5-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4816,"dimethyl (1r,4s)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2,5-diene-2,3-dicarboxylate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4817,bromocriptine,0,0,[],[],1.0,0.3333333333333333,0.1428571428571428,0.0,-0.0967741935483871,1.4142135623730951,0.5773502691896256,0.3779644730092272,0.0,-0.5388159060803247
4818,tafluprost,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4819,2'-deoxyuridine 3'-monophosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4820,"4-(2-aminoethoxy)-n-(3-chloro-2-ethoxy-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4821,alpha-aminobutyric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4822,finasteride,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,-0.125,-0.032258064516129,0.0,-0.5773502691896256,-0.3779644730092272,-0.5,-0.1796053020267748
4823,flucytosine,0,2,[],"[1, 2]",1.0,1.0,-0.1428571428571428,-0.25,-0.0967741935483871,1.4142135623730951,1.732050807568877,-0.3779644730092272,-1.0,-0.5388159060803247
4824,menotropins,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4825,flunisolide,0,0,[],[],0.0,-0.3333333333333333,0.4285714285714285,0.375,0.2258064516129032,0.0,-0.5773502691896256,1.1338934190276817,1.5,1.257237114187424
4826,[3-(1-benzyl-3-carbamoylmethyl-2-methyl-1h-indol-5-yloxy)-propyl-]-phosphonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4827,cysteamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4828,cysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4829,"cysteine-methylene-carbamoyl-1,10-phenanthroline",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4830,almitrine,0,0,[],[],1.0,0.3333333333333333,0.1428571428571428,0.0,0.032258064516129,1.4142135623730951,0.5773502691896256,0.3779644730092272,0.0,0.1796053020267748
4831,rofecoxib,0,0,[],[],-1.0,-1.0,-0.7142857142857143,-0.625,-0.2258064516129032,-1.4142135623730951,-1.732050807568877,-1.8898223650461363,-2.5,-1.257237114187424
4832,allylestrenol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4833,arachidonic acid,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4834,raloxifene,0,0,[],[],1.0,0.3333333333333333,0.1428571428571428,0.0,-0.032258064516129,1.4142135623730951,0.5773502691896256,0.3779644730092272,0.0,-0.1796053020267748
4835,rhodamine 6g,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4836,"(3as,4r,9br)-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4837,"(5z)-7-{(1r,4s,5r,6r)-6-[(1e)-1-octen-1-yl]-2,3-diazabicyclo[2.2.1]hept-2-en-5-yl}-5-heptenoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4838,"(3ar,6r,6as)-6-((s)-((s)-cyclohex-2-enyl)(hydroxy)methyl)-6a-methyl-4-oxo-hexahydro-2h-furo[3,2-c]pyrrole-6-carbaldehyde",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4839,tetrandrine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4840,bismuth subgallate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4841,fisetin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4842,econazole,0,0,[],[],1.0,0.6666666666666666,-0.2857142857142857,-0.3125,-0.2580645161290322,1.4142135623730951,1.1547005383792512,-0.7559289460184545,-1.25,-1.436842416214199
4843,ambrisentan,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.0,0.0967741935483871,0.0,-0.5773502691896256,0.3779644730092272,0.0,0.5388159060803247
4844,siltuximab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4845,ularitide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4846,zaltoprofen,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4847,"4-[1-allyl-7-(trifluoromethyl)-1h-indazol-3-yl]benzene-1,3-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4848,mephentermine,0,0,[],[],-1.0,-1.0,-0.4285714285714285,-0.125,0.032258064516129,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-0.5,0.1796053020267748
4849,"diethyl (1r,2s,3r,4s)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hept-5-ene-2,3-dicarboxylate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4850,dl-methylephedrine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4851,eravacycline,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4852,flurandrenolide,0,0,[],[],1.0,0.3333333333333333,0.1428571428571428,0.25,0.3548387096774194,1.4142135623730951,0.5773502691896256,0.3779644730092272,1.0,1.975658322294524
4853,bismuth subsalicylate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4854,sermorelin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4855,"2',3'-dideoxyadenosine triphosphate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4856,dtp-348,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4857,"4-[3-(1,4-diazepan-1-ylcarbonyl)-4-fluorobenzyl]phthalazin-1(2h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4858,micafungin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4859,flavin-adenine dinucleotide-n5-isobutyl ketone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4860,1d09c3,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4861,rizatriptan,0,0,[],[],-1.0,-1.0,-0.4285714285714285,-0.125,0.032258064516129,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-0.5,0.1796053020267748
4862,"4-[(3-chloro-4-{[(2r)-3,3,3-trifluoro-2-hydroxy-2-methylpropanoyl]amino}phenyl)sulfonyl]-n,n-dimethylbenzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4863,lithium carbonate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4864,sc-74020,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4865,cyt007-tnfqb,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4866,lenalidomide,0,1,[],[3],-1.0,-1.0,-0.4285714285714285,-0.25,-0.032258064516129,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-1.0,-0.1796053020267748
4867,tanespimycin,0,0,[],[],-1.0,-1.0,-0.4285714285714285,-0.25,-0.2903225806451613,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-1.0,-1.6164477182409742
4868,tasosartan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4869,danoprevir,0,0,[],[],0.0,0.3333333333333333,-0.4285714285714285,-0.25,-0.0967741935483871,0.0,0.5773502691896256,-1.1338934190276817,-1.0,-0.5388159060803247
4870,d-proline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4871,dinor-n(omega)-hydroxy-l-arginine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4872,levamlodipine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4873,letrozole,0,0,[],[],0.0,0.3333333333333333,0.4285714285714285,0.25,0.2903225806451613,0.0,0.5773502691896256,1.1338934190276817,1.0,1.6164477182409742
4874,"(9z,11e,13s)-13-hydroxyoctadeca-9,11-dienoic acid",0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4875,bretylium,0,0,[],[],0.0,-0.3333333333333333,-0.4285714285714285,-0.375,-0.0967741935483871,0.0,-0.5773502691896256,-1.1338934190276817,-1.5,-0.5388159060803247
4876,dapiprazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4877,lenacapavir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4878,halofuginone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4879,lefamulin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4880,"5h-pyrrolo[3,2-d]pyrimidin-4-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4881,sargramostim,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4882,"6,6-dimethyl-1-[3-(2,4,5-trichlorophenoxy)propoxy]-1,6-dihydro-1,3,5-triazine-2,4-diamine",0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4883,bezafibrate,0,0,[],[],-1.0,-1.0,0.1428571428571428,0.0,0.032258064516129,-1.4142135623730951,-1.732050807568877,0.3779644730092272,0.0,0.1796053020267748
4884,lornoxicam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4885,desoxycorticosterone pivalate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4886,betrixaban,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,-0.25,-0.032258064516129,0.0,-0.5773502691896256,0.3779644730092272,-1.0,-0.1796053020267748
4887,emopamil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4888,cetuximab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4889,9(s)-hode,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4890,doxazosin,0,0,[],[],-1.0,-1.0,-0.1428571428571428,-0.375,-0.2258064516129032,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,-1.5,-1.257237114187424
4891,droxidopa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4892,duvelisib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4893,(s)-3-(4-(2-carbazol-9-yl-ethoxy)-phenyl)-2-ethoxy-propionic acid,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4894,cerulenin,0,2,[],"[1, 2]",1.0,0.3333333333333333,0.4285714285714285,0.375,0.1612903225806451,1.4142135623730951,0.5773502691896256,1.1338934190276817,1.5,0.8980265101338745
4895,ecabet,0,0,[],[],1.0,1.0,0.1428571428571428,-0.125,-0.1612903225806451,1.4142135623730951,1.732050807568877,0.3779644730092272,-0.5,-0.8980265101338745
4896,"inositol-(1,3,4,5,6)-pentakisphosphate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4897,dexanabinol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4898,infliximab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4899,enrasentan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4900,indoramin,0,0,[],[],0.0,0.3333333333333333,-0.1428571428571428,0.0,-0.1612903225806451,0.0,0.5773502691896256,-0.3779644730092272,0.0,-0.8980265101338745
4901,indomethacin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4902,entinostat,0,0,[],[],-1.0,-1.0,-0.1428571428571428,-0.375,-0.1612903225806451,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,-1.5,-0.8980265101338745
4903,indigotindisulfonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4904,droperidol,0,1,[],[2],0.0,-0.3333333333333333,-0.4285714285714285,-0.5,-0.3548387096774194,0.0,-0.5773502691896256,-1.1338934190276817,-2.0,-1.975658322294524
4905,droxicam,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4906,ly-294002,0,0,[],[],0.0,-0.3333333333333333,-0.4285714285714285,-0.375,-0.2903225806451613,0.0,-0.5773502691896256,-1.1338934190276817,-1.5,-1.6164477182409742
4907,declopramide,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4908,sgn-30,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
4909,amcinonide,0,0,[],[],0.0,0.3333333333333333,-0.4285714285714285,0.0,0.0967741935483871,0.0,0.5773502691896256,-1.1338934190276817,0.0,0.5388159060803247
4910,fotemustine,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
4911,forasartan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4912,flurbiprofen methyl ester,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4913,flurbiprofen,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,-0.25,0.032258064516129,0.0,-0.5773502691896256,-0.3779644730092272,-1.0,0.1796053020267748
4914,fenofibrate,0,0,[],[],0.0,0.3333333333333333,-0.1428571428571428,-0.25,-0.2903225806451613,0.0,0.5773502691896256,-0.3779644730092272,-1.0,-1.6164477182409742
4915,fluoxymesterone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4916,fludrocortisone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4917,ambroxol,0,0,[],[],1.0,0.3333333333333333,-0.4285714285714285,-0.25,0.1612903225806451,1.4142135623730951,0.5773502691896256,-1.1338934190276817,-1.0,0.8980265101338745
4918,flavin adenine dinucleotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
4919,eugenol,0,0,[],[],-1.0,-0.3333333333333333,-0.1428571428571428,-0.125,0.032258064516129,-1.4142135623730951,-0.5773502691896256,-0.3779644730092272,-0.5,0.1796053020267748
4920,amonafide,0,1,[],[3],0.0,-0.3333333333333333,0.1428571428571428,-0.125,0.1612903225806451,0.0,-0.5773502691896256,0.3779644730092272,-0.5,0.8980265101338745
