,drug_name,Mitochondrial dysfunction count,Mitochondrial dysfunction count marg,Mitochondrial dysfunction,Mitochondrial dysfunction marg,Cmap pAGE Mitochondrial dysfunction level1,Cmap pAGE Mitochondrial dysfunction level2,Cmap pAGE Mitochondrial dysfunction level3,Cmap pAGE Mitochondrial dysfunction level4,Cmap pAGE Mitochondrial dysfunction level5,Cmap pAGE Mitochondrial dysfunction level1 z_score,Cmap pAGE Mitochondrial dysfunction level2 z_score,Cmap pAGE Mitochondrial dysfunction level3 z_score,Cmap pAGE Mitochondrial dysfunction level4 z_score,Cmap pAGE Mitochondrial dysfunction level5 z_score
5833,fluspirilene,0,0,[],[],0.0,0.0,-0.2941176470588235,-0.2413793103448276,-0.1569767441860465,0,0.0,-1.212678125181665,-1.299867367239363,-2.058730699490163
5834,2-deoxy-d-glucitol 6-(e)-vinylhomophosphonate,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5835,"n-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5836,"n-[(3z)-5-tert-butyl-2-phenyl-1,2-dihydro-3h-pyrazol-3-ylidene]-n'-(4-chlorophenyl)urea",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5837,phosphatidyl ethanol,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5838,alpelisib,0,1,[],[5],0.0,1.0,0.2941176470588235,0.3793103448275862,-0.0116279069767441,0,1.4142135623730951,1.212678125181665,2.0426487199475702,-0.1524985703326046
5839,pretomanid,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5840,polyethylene glycol 400,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5841,2-pyridinethiol,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5842,ambenonium,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5843,2-amino-3-(5-tert-butyl-3-(phosphonomethoxy)-4-isoxazolyl)propionic acid,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5844,ambroxol acefyllinate,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5845,aminophylline,0,0,[],[],0.0,1.0,0.2941176470588235,0.2413793103448276,-0.0465116279069767,0,1.4142135623730951,1.212678125181665,1.299867367239363,-0.6099942813304187
5846,prednisolone hemisuccinate,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5847,2-chloro-5-nitro-n-phenylbenzamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5848,pinaverium,0,0,[],[],0.0,0.0,0.1764705882352941,0.0344827586206896,-0.0930232558139534,0,0.0,0.727606875108999,0.1856953381770518,-1.219988562660837
5849,procarbazine,0,0,[],[],0.0,1.0,0.4117647058823529,0.3103448275862069,0.1220930232558139,0,1.4142135623730951,1.697749375254331,1.6712580435934667,1.601234988492349
5850,fosinopril,0,0,[],[],0.0,0.0,0.0588235294117647,0.2413793103448276,0.2093023255813953,0,0.0,0.2425356250363329,1.299867367239363,2.744974265986884
5851,"n,4-dimethyl-3-[(1-phenyl-1h-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5852,2-thiomethyl-3-phenylpropanoic acid,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5853,foscarnet,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5854,capsaicin,0,1,[],[5],0.0,-1.0,-0.2941176470588235,0.1034482758620689,0.1046511627906976,0,-1.4142135623730951,-1.212678125181665,0.5570860145311556,1.372487132993442
5855,hexestrol,0,2,[],"[2, 3]",0.0,0.0,0.0588235294117647,-0.0344827586206896,0.0174418604651162,0,0.0,0.2425356250363329,-0.1856953381770518,0.228747855498907
5856,fosaprepitant,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5857,almotriptan,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5858,phenserine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5859,"4-[3-methylsulfanylanilino]-6,7-dimethoxyquinazoline",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5860,2-amino-6-[2-(1h-indol-6-yl)ethyl]pyrimidin-4(3h)-one,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5861,geneticin,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5862,"n'-(6-aminopyridin-3-yl)-n-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5863,mifamurtide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5864,"n'-((2s,3r)-3-amino-2-hydroxy-5-(isopropylsulfanyl)pentanoyl)-n-3-chlorobenzoyl hydrazide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5865,inhibitor of p38 kinase,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5866,4-[3-(4-chlorophenyl)-1h-pyrazol-5-yl]piperidine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5867,levomilnacipran,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5868,muscimol,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5869,"4-[3-(4-chlorophenyl)-2,1-benzisoxazol-5-yl]pyrimidin-2-amine",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5870,"n'-(2s,3r)-3-amino-4-cyclohexyl-2-hydroxy-butano-n-(4-methylphenyl)hydrazide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5871,"n~3~-[3-(1h-indol-6-yl)benzyl]pyridine-2,3-diamine",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5872,iso24,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5873,"n~3~-[3-(5-methoxypyridin-3-yl)benzyl]pyridine-2,3-diamine",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5874,fg-9041,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5875,pegdinetanib,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5876,fm-vp4,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5877,peginesatide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5878,2-[2-(4-chloro-phenylsulfanyl)-acetylamino]-3-(4-guanidino-phenyl)-propionamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5879,pelitinib,0,0,[],[],0.0,-1.0,0.0588235294117647,0.0344827586206896,-0.1511627906976744,0,-1.4142135623730951,0.2425356250363329,0.1856953381770518,-1.9824814143238605
5880,"4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1,3-thiazole-2-carbaldehyde",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5881,5-[3-(benzylamino)phenyl]-4-bromo-3-(carboxymethoxy)thiophene-2-carboxylic acid,0,1,[],[1],,,,,,0,0.0,0.0,0.0,0.0
5882,almonertinib,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5883,"n'-(pyrrolidino[2,1-b]isoindolin-4-on-8-yl)-n-(pyridin-2-yl)urea",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5884,captopril,0,0,[],[],0.0,0.0,0.1764705882352941,0.1724137931034483,0.1337209302325581,0,0.0,0.727606875108999,0.9284766908852594,1.7537335588249534
5885,"4-[5-(trans-4-aminocyclohexylamino)-3-isopropylpyrazolo[1,5-a]pyrimidin-7-ylamino]-n,n-dimethylbenzenesulfonamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5886,"4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid",0,1,[],[3],,,,,,0,0.0,0.0,0.0,0.0
5887,4-[[(1e)-2-(4-chlorophenyl)ethenyl]sulfonyl]-1-[[1-(4-pyridinyl)-4-piperidinyl]methyl]piperazinone,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5888,lisuride,0,0,[],[],0.0,0.0,0.2941176470588235,0.3103448275862069,0.0,0,0.0,1.212678125181665,1.6712580435934667,0.0
5889,"5-[4-(2-hydroxyethyl)-1-piperidinyl]-5-phenyl-2,4,6(1h,3h,5h)-pyrimidinetrione",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5890,4-[4-(4-fluorophenyl)-2-[4-[(r)-methylsulfinyl]phenyl]-1h-imidazol-5-yl]pyridine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5891,"4-[3-hydroxyanilino]-6,7-dimethoxyquinazoline",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5892,moxetumomab pasudotox,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5893,"4-[3-(dibenzylamino)phenyl]-2,4-dioxobutanoic acid",0,1,[],[1],,,,,,0,0.0,0.0,0.0,0.0
5894,"4-[(5-isopropyl-1,3-thiazol-2-yl)amino]benzenesulfonamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5895,n(6)-dimethylallyladenine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5896,4-[(6-amino-4-pyrimidinyl)amino]benzenesulfonamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5897,4-[(6-chloropyrazin-2-yl)amino]benzenesulfonamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5898,5-hydroxynaphthalene-1-sulfonamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5899,"n'-[4-(2,4-dimethyl-1,3-thiazol-5-yl)-2-pyrimidinyl]-n-hydroxyimidoformamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5900,"5-hydroxymethyl-5,6-dihydrofolic acid",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5901,fr239087,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5902,"2-(6-chloro-3-{[2,2-difluoro-2-(2-pyridinyl)ethyl]amino}-2-oxo-1(2h)-pyrazinyl)-n-[(2-fluoro-6-pyridinyl)methyl]acetamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5903,"2-[({2-[(1z)-3-(dimethylamino)prop-1-enyl]-4-fluorophenyl}sulfonyl)amino]-5,6,7,8-tetrahydronaphthalene-1-carboxylic acid",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5904,androstenedione,0,0,[],[],0.0,-1.0,-0.1764705882352941,0.1034482758620689,0.0465116279069767,0,-1.4142135623730951,-0.727606875108999,0.5570860145311556,0.6099942813304187
5905,"2-(4-ethylpiperazin-1-yl)-4-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5906,pasireotide,0,0,[],[],0.0,1.0,0.5294117647058824,0.2413793103448276,-0.0872093023255814,0,1.4142135623730951,2.182820625326997,1.299867367239363,-1.143739277494535
5907,"2-(4-chlorobenzylamino)-4-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5908,geranylgeranyl diphosphate,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5909,etoperidone,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5910,etoricoxib,0,2,[],"[4, 5]",0.0,-1.0,-0.0588235294117647,-0.2413793103448276,-0.2325581395348837,0,-1.4142135623730951,-0.2425356250363329,-1.299867367239363,-3.049971406652093
5911,"antihemophilic factor (recombinant), pegylated",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5912,etrolizumab,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5913,pyruvaldehyde,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5914,4-[5-[2-(1-phenyl-ethylamino)-pyrimidin-4-yl]-1-methyl-4-(3-trifluoromethylphenyl)-1h-imidazol-2-yl]-piperidine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5915,geptanolimab,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5916,4-[5-(3-iodo-phenyl)-2-(4-methanesulfinyl-phenyl)-1h-imidazol-4-yl]-pyridine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5917,pro-542,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5918,methohexital,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5919,amineptine,0,2,[],"[3, 5]",0.0,-1.0,0.4117647058823529,0.3103448275862069,-0.1337209302325581,0,-1.4142135623730951,1.697749375254331,1.6712580435934667,-1.7537335588249534
5920,evinacumab,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5921,2-(3-guanidinophenyl)-3-mercaptopropanoic acid,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5922,pecavaptan,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5923,"2-(cyclohexylmethylamino)-4-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5924,"2-(biphenyl-4-sulfonyl)-1,2,3,4-tetrahydro-isoquinoline-3-carboxylic acid",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5925,fumagillin,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5926,"2-[(phenylsulfonyl)amino]-5,6,7,8-tetrahydronaphthalene-1-carboxylic acid",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5927,alfentanil,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5928,peppermint oil,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5929,andexanet alfa,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5930,periciazine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5931,permethrin,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5932,alirocumab,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5933,2-(6-methylpyridin-2-yl)-n-pyridin-4-ylquinazolin-4-amine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5934,phenolphthalein,0,0,[],[],0.0,0.0,0.2941176470588235,0.0344827586206896,-0.3255813953488372,0,0.0,1.212678125181665,0.1856953381770518,-4.269959969312931
5935,pexidartinib,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5936,fasudil,0,0,[],[],0.0,0.0,0.5294117647058824,0.5172413793103449,0.1220930232558139,0,0.0,2.182820625326997,2.785430072655778,1.601234988492349
5937,favipiravir,0,1,[],[5],0.0,1.0,0.5294117647058824,0.3793103448275862,0.0116279069767441,0,1.4142135623730951,2.182820625326997,2.0426487199475702,0.1524985703326046
5938,4-methyl-umbelliferyl-n-acetyl-chitobiose,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5939,freselestat,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5940,propiomazine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5941,phenethylamine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5942,quinapril,0,0,[],[],0.0,-1.0,-0.4117647058823529,-0.3103448275862069,0.0697674418604651,0,-1.4142135623730951,-1.697749375254331,-1.6712580435934667,0.914991421995628
5943,2-amino-6-chloropyrazine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5944,gramicidin d,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5945,1-[(2r)-2-aminobutanoyl]-n-(3-chlorobenzyl)-l-prolinamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5946,"n~3~-cyclopropyl-n~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5947,aprinocarsen,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5948,candesartan,0,0,[],[],0.0,0.0,-0.4117647058823529,-0.1034482758620689,-0.0581395348837209,0,0.0,-1.697749375254331,-0.5570860145311556,-0.7624928516630233
5949,neflamapimod,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5950,4-[4-(1-amino-1-methylethyl)phenyl]-5-chloro-n-[4-(2-morpholin-4-ylethyl)phenyl]pyrimidin-2-amine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5951,"1-[(2-nitrophenyl)sulfonyl]-1h-pyrrolo[3,2-b]pyridine-6-carboxamide",0,1,[],[1],,,,,,0,0.0,0.0,0.0,0.0
5952,"6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-n-(1-methylethyl)-1,3-benzothiazol-2-amine",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5953,(1-methyl-1h-imidazol-2-yl)-(3-methyl-4-{3-[(pyridin-3-ylmethyl)-amino]-propoxy}-benzofuran-2-yl)-methanone,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5954,"5-(2-phenylpyrazolo[1,5-a]pyridin-3-yl)-1h-pyrazolo[3,4-c]pyridazin-3-amine",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5955,(2r)-n-hydroxy-2-[(3s)-3-methyl-3-{4-[(2-methylquinolin-4-yl)methoxy]phenyl}-2-oxopyrrolidin-1-yl]propanamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5956,canakinumab,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5957,"(1r,2r,3s,4r,6s)-3,4,6-trihydroxy-5-{[(s)-hydroxy(3-hydroxy-2-oxopropoxy)phosphoryl]oxy}-1,2-cyclohexanediyl bis[dihydrogen (phosphate)]",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5958,(2r)-({4-[amino(imino)methyl]phenyl}amino){5-ethoxy-2-fluoro-3-[(3r)-tetrahydrofuran-3-yloxy]phenyl}aceticacid,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5959,"4-{[(1r,2s)-1,2-dihydroxy-2-methyl-3-(4-nitrophenoxy)propyl]amino}-2-(trifluoromethyl)benzonitrile",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5960,gw-590735,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5961,"(2e,4e)-11-methoxy-3,7,11-trimethyldodeca-2,4-dienoic acid",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5962,"8-(2-chlorophenylamino)-2-(2,6-difluorophenylamino)-9-ethyl-9h-purine-1,7-diium",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5963,argadin,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5964,2-(ethoxymethyl)-4-(4-fluorophenyl)-3-[2-(2-hydroxyphenoxy)pyrimidin-4-yl]isoxazol-5(2h)-one,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5965,acenocoumarol,0,0,[],[],0.0,-1.0,-0.2941176470588235,-0.1724137931034483,-0.2209302325581395,0,-1.4142135623730951,-1.212678125181665,-0.9284766908852594,-2.897472836319489
5966,"4-[(7r,7as)-7-hydroxy-1,3-dioxotetrahydro-1h-pyrrolo[1,2-c]imidazol-2(3h)-yl]-1-naphthonitrile",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5967,ru78300,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5968,glutamine t-butyl ester,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5969,ont-093,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5970,olomoucine ii,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5971,ru78299,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5972,"2,5-dichloro-n-(5-chloro-1,3-benzoxazol-2-yl)benzenesulfonamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5973,glucosamine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5974,ranolazine,0,0,[],[],0.0,-1.0,-0.5294117647058824,-0.1724137931034483,0.1453488372093023,0,-1.4142135623730951,-2.182820625326997,-0.9284766908852594,1.9062321291575584
5975,heptanoic acid,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5976,3'-thio-thymidine-5'-phosphate,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5977,"3-(4-fluorophenyl)-1-hydroxy-2-(pyridin-4-yl)-1h-pyrrolo[3,2-b]pyridine",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5978,"2,5-anhydroglucitol-1,6-biphosphate",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5979,glembatumumab vedotin,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5980,heptyl glucoside,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5981,etheno-nadp,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5982,etheno-nad,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5983,"(2r,3r,4s)-3-(4-hydroxyphenyl)-4-methyl-2-[4-(2-pyrrolidin-1-ylethoxy)phenyl]chroman-6-ol",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5984,"(1r,3r)-5-[(2e)-3-{(1s,3r)-2,2,3-trimethyl-3-[6,6,6-trifluoro-5-hydroxy-5-(trifluoromethyl)hex-3-yn-1-yl]cyclopentyl}prop-2-en-1-ylidene]cyclohexane-1,3-diol",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5985,"(1s)-1,2,3,4-tetrahydro-benzo[c]phenanthrene-2,3,4-triol",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5986,3'-oxo-adenosine,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5987,3-fluoro-5-morpholin-4-yl-n-[1-(2-pyridin-4-ylethyl)-1h-indol-6-yl]benzamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5988,lenograstim,0,2,[],"[3, 4]",,,,,,0,0.0,0.0,0.0,0.0
5989,ammonia,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5990,"2,2,2-trifluoro-1-{5-[(3-phenyl-5,6-dihydroimidazo[1,2-a]pyrazin-7(8h)-yl)carbonyl]thiophen-2-yl}ethane-1,1-diol",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5991,"(1r)-n,6-dihydroxy-7-methoxy-2-[(4-methoxyphenyl)sulfonyl]-1,2,3,4-tetrahydroisoquinoline-1-carboxamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5992,1-butanoyl-n-(4-carbamimidoylbenzyl)-l-prolinamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5993,"n-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5994,camptothecin,0,0,[],[],0.0,0.0,-0.0588235294117647,-0.1034482758620689,-0.3081395348837209,0,0.0,-0.2425356250363329,-0.5570860145311556,-4.041212113814024
5995,2-(acetylamino)-2-deoxy-6-o-methyl-alpha-d-allopyranose,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5996,"n-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1h-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5997,camphor,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5998,camostat,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
5999,andarine,0,0,[],[],0.0,0.0,-0.0588235294117647,0.1034482758620689,0.2790697674418604,0,0.0,-0.2425356250363329,0.5570860145311556,3.659965687982512
6000,n-cyclopropyl-4-methyl-3-[1-(2-methylphenyl)phthalazin-6-yl]benzamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6001,n-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6002,anifrolumab,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6003,"2-(4-fluorophenyl)-n-{[3-fluoro-4-(1h-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]carbamoyl}acetamide",0,1,[],[1],,,,,,0,0.0,0.0,0.0,0.0
6004,"2-(3-amino-2,5,6-trimethoxyphenyl)ethyl 5-chloro-2,4-dihydroxybenzoate",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6005,lestaurtinib,0,0,[],[],0.0,0.0,0.5294117647058824,0.1034482758620689,-0.1976744186046511,0,0.0,2.182820625326997,0.5570860145311556,-2.5924756956542794
6006,"1-[4-(octahydro-pyrido[1,2-a]pyrazin-2-yl)-phenyl]-2-phenyl-1,2,3,4-tetrahydro-isoquinolin-6-ol",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6007,"1-[3-({[(4-amino-5-fluoro-2-methylquinolin-3-yl)methyl]thio}methyl)phenyl]-2,2,2-trifluoroethane-1,1-diol",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6008,4-(2-hydroxybenzylamino)-n-(3-(4-fluorophenoxy)phenyl)piperidine-1-sulfonamide,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6009,calcium,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6010,anistreplase,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6011,"n-[2-methyl-5-(methylcarbamoyl)phenyl]-2-{[(1r)-1-methylpropyl]amino}-1,3-thiazole-5-carboxamide",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6012,lipegfilgrastim,0,2,[],"[3, 4]",,,,,,0,0.0,0.0,0.0,0.0
6013,"5-methyl-3-(9-oxo-1,8-diaza-tricyclo[10.6.1.013,18]nonadeca-12(19),13,15,17-tetraen-10-ylcarbamoyl)-hexanoic acid",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6014,"2-(2-hydroxy-1,1-dihydroxymethyl-ethylamino)-ethanesulfonic acid",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6015,aspartame,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6016,n-[4-chloro-3-(pyridin-3-yloxymethyl)-phenyl]-3-fluoro-,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6017,argifin,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6018,(1n)-4-n-butoxyphenylsulfonyl-(2r)-n-hydroxycarboxamido-(4s)-methanesulfonylamino-pyrrolidine,0,1,[],[3],,,,,,0,0.0,0.0,0.0,0.0
6019,"(1s,3r,6s)-4-oxo-6-{4-[(2-phenylquinolin-4-yl)methoxy]phenyl}-5-azaspiro[2.4]heptane-1-carboxylic acid",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6020,arzoxifene,0,1,[],[1],,,,,,0,0.0,0.0,0.0,0.0
6021,"2,6-diamino-(s)-9-[2-(phosphonomethoxy)propyl]purine",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6022,"4-{4-[4-(3-aminopropoxy)phenyl]-1h-pyrazol-5-yl}-6-chlorobenzene-1,3-diol",0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6023,calusterone,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6024,argatroban,0,0,[],[],0.0,-1.0,-0.1764705882352941,-0.0344827586206896,0.1569767441860465,0,-1.4142135623730951,-0.727606875108999,-0.1856953381770518,2.058730699490163
6025,propyl alcohol,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
6026,opb-111077,0,0,[],[],,,,,,0,0.0,0.0,0.0,0.0
