,drug_name,Epigenetic alterations count,Epigenetic alterations count marg,Epigenetic alterations,Epigenetic alterations marg,Cmap pAGE Epigenetic alterations level1,Cmap pAGE Epigenetic alterations level2,Cmap pAGE Epigenetic alterations level3,Cmap pAGE Epigenetic alterations level4,Cmap pAGE Epigenetic alterations level5,Cmap pAGE Epigenetic alterations level1 z_score,Cmap pAGE Epigenetic alterations level2 z_score,Cmap pAGE Epigenetic alterations level3 z_score,Cmap pAGE Epigenetic alterations level4 z_score,Cmap pAGE Epigenetic alterations level5 z_score
5284,"[(2r)-1-[(2s)-2-[[(2s,3s)-1-chloro-6-(diaminomethylideneamino)-2-hydroxyhexan-3-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]azanium",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5285,"(2r)-1-[(5,6-diphenyl-7h-pyrrolo[2,3-d]pyrimidin-4-yl)amino]propan-2-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5286,zofenoprilat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5287,ziprasidone,0,0,[],[],0.0,0.4285714285714285,0.1764705882352941,0.2222222222222222,0.0897832817337461,0.0,1.1338934190276817,0.727606875108999,1.3333333333333333,1.6136031638165058
5288,mitapivat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5289,yohimbine,0,0,[],[],0.0,0.4285714285714285,0.1764705882352941,0.2777777777777778,-0.0588235294117647,0.0,1.1338934190276817,0.727606875108999,1.6666666666666667,-1.0571882797418486
5290,(2r)-2-({6-[benzyl(methyl)amino]-9-isopropyl-9h-purin-2-yl}amino)butan-1-ol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5291,mito-4509,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5292,mitomycin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5293,moclobemide,0,0,[],[],0.0,0.1428571428571428,0.1764705882352941,0.1666666666666666,0.0588235294117647,0.0,0.3779644730092272,0.727606875108999,1.0,1.0571882797418486
5294,moexipril,0,0,[],[],0.0,0.1428571428571428,0.1764705882352941,0.2777777777777778,-0.0030959752321981,0.0,0.3779644730092272,0.727606875108999,1.6666666666666667,-0.0556414884074657
5295,mometasone,0,0,[],[],0.0,0.4285714285714285,-0.2941176470588235,-0.1111111111111111,-0.0464396284829721,0.0,1.1338934190276817,-1.212678125181665,-0.6666666666666666,-0.8346223261119858
5296,metergoline,0,0,[],[],0.0,0.1428571428571428,0.0588235294117647,0.0,0.0340557275541795,0.0,0.3779644730092272,0.2425356250363329,0.0,0.6120563724821229
5297,midazolam,0,0,[],[],-1.0,-0.4285714285714285,-0.1764705882352941,0.0,0.0464396284829721,-1.4142135623730951,-1.1338934190276817,-0.727606875108999,0.0,0.8346223261119858
5298,ximelagatran,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5299,mianserin,0,0,[],[],0.0,0.2857142857142857,0.3529411764705882,0.0277777777777777,0.0061919504643962,0.0,0.7559289460184545,1.455213750217998,0.1666666666666666,0.1112829768149314
5300,triglyme,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5301,5'-deoxy-5'-piperidin-1-ylthymidine,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
5302,trifluoroacetonyl coenzyme a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5303,"{3-[(5-chloro-1,3-benzothiazol-2-yl)methyl]-2,4-dioxo-3,4-dihydropyrimidin-1(2h)-yl}acetic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5304,4-(5-benzenesulfonylamino-1-methyl-1h-benzoimidazol-2-ylmethyl)-benzamidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5305,triglu-5-formyl-tetrahydrofolate,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5306,menthol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5307,"n-[(5r,14r)-5-amino-5,14-dimethyl-4-oxo-3-oxa-18-azatricyclo[15.3.1.1~7,11~]docosa-1(21),7(22),8,10,17,19-hexaen-19-yl]-n-methylmethanesulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5308,"4-(5-phenyl-1h-pyrrolo[2,3-b]pyridin-3-yl)benzoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5309,mexazolam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5310,n-[2-(1h-indol-5-yl)-butyl]-4-sulfamoyl-benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5311,"4-(6-hydroxy-benzo[d]isoxazol-3-yl)benzene-1,3-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5312,"4-(6-{[(4-methylcyclohexyl)amino]methyl}-1,4-dihydroindeno[1,2-c]pyrazol-3-yl)benzoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5313,trifluoro-[hydroxy-[hydroxy-[2-(n-methyl-2-nitro-anilino)ethoxy]phosphoryl]oxy-phosphoryl]oxy-beryllium(1-),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5314,tert-butanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5315,"5,6-dihydro-benzo[h]cinnolin-3-ylamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5316,meprobamate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5317,memantine,0,0,[],[],0.0,0.0,0.0,-0.1388888888888889,-0.0928792569659442,0.0,0.0,0.0,-0.8333333333333334,-1.6692446522239717
5318,trichostatin a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5319,"n-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5320,"n-[1-(aminomethyl)cyclopropyl]-3-(benzylsulfonyl)-n~2~-[(1s)-2,2,2-trifluoro-1-(4-hydroxyphenyl)ethyl]-l-alaninamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5321,"n'-(3-chloro-4-methoxy-phenyl)-n-(3,4,5-trimethoxyphenyl)-1,3,5-triazine-2,4-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5322,mevastatin,0,0,[],[],0.0,-0.1428571428571428,-0.2941176470588235,-0.2222222222222222,-0.0959752321981424,0.0,-0.3779644730092272,-1.212678125181665,-1.3333333333333333,-1.7248861406314373
5323,[2-(3-dibenzofuran-4-yl-phenyl)-1-hydroxy-1-phosphono-ethyl]-phosphonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5324,(2s)-1-amino-3-[(5-nitroquinolin-8-yl)amino]propan-2-ol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5325,metyrapone,0,0,[],[],0.0,0.0,0.2352941176470588,-0.0833333333333333,-0.0340557275541795,0.0,0.0,0.970142500145332,-0.5,-0.6120563724821229
5326,toripalimab,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5327,"[3,5-dibromo-4-(4-hydroxy-3-phenethylcarbamoyl-phenoxy)-phenyl]-acetic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5328,warfarin,0,0,[],[],-1.0,-0.4285714285714285,-0.2941176470588235,-0.0555555555555555,0.0650154798761609,-1.4142135623730951,-1.1338934190276817,-1.212678125181665,-0.3333333333333333,1.16847125655678
5329,wx-uk1,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5330,metolazone,0,0,[],[],0.0,-0.1428571428571428,-0.0588235294117647,-0.1111111111111111,0.0216718266253869,0.0,-0.3779644730092272,-0.2425356250363329,-0.6666666666666666,0.38949041885226
5331,"4-[(4-o-sulfamoylbenzyl)(4-cyanophenyl)amino]-4h-[1,2,4]-triazole",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5332,methyl (3s)-3-[(tert-butoxycarbonyl)amino]-4-oxopentanoate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5333,uridylyl-2'-5'-phospho-guanosine,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
5334,n-benzyl-4-sulfamoyl-benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5335,n-[1-hydroxycarboxyethyl-carbonyl]leucylamino-2-methyl-butane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5336,"1-{2-[2-(2-methoxyethoxy)ethoxy]ethoxy}-4-(1,1,3,3-tetramethylbutyl)benzene",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5337,spp1148,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5338,moxonidine,0,0,[],[],1.0,0.7142857142857143,0.2941176470588235,0.2777777777777778,0.0216718266253869,1.4142135623730951,1.8898223650461363,1.212678125181665,1.6666666666666667,0.38949041885226
5339,echothiophate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5340,"(20s)-19,20,21,22-tetrahydro-19-oxo-5h-18,20-ethano-12,14-etheno-6,10-metheno-18h-benz[d]imidazo[4,3-k][1,6,9,12]oxatriaza-cyclooctadecosine-9-carbonitrile",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5341,edetate disodium anhydrous,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5342,"1-tert-butyl-3-(3-methylbenzyl)-1h-pyrazolo[3,4-d]pyrimidin-4-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5343,candoxatrilat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5344,[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5345,eculizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5346,"(20s)-19,20,22,23-tetrahydro-19-oxo-5h,21h-18,20-ethano-12,14-etheno-6,10-methenobenz[d]imidazo[4,3-l][1,6,9,13]oxatriazacyclonoadecosine-9-carbonitrile",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5347,dorsomorphin,0,0,[],[],-1.0,-0.7142857142857143,-0.6470588235294118,-0.5555555555555556,-0.1455108359133126,-1.4142135623730951,-1.8898223650461363,-2.667891875399663,-3.3333333333333335,-2.6151499551508888
5348,"(13r,15s)-13-methyl-16-oxa-8,9,12,22,24-pentaazahexacyclo[15.6.2.16,9.1,12,15.0,2,7.0,21,25]heptacosa-1(24),2,4,6,17(25),18,20-heptaene-23,26-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5349,torcetrapib,0,1,[],[3],-1.0,-0.1428571428571428,0.0588235294117647,0.1111111111111111,0.1083591331269349,-1.4142135623730951,-0.3779644730092272,0.2425356250363329,0.6666666666666666,1.9474520942613005
5350,conestat alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5351,betazole,0,0,[],[],-1.0,0.0,-0.1176470588235294,0.0277777777777777,0.0247678018575851,-1.4142135623730951,0.0,-0.4850712500726659,0.1666666666666666,0.4451319072597258
5352,"(9s)-9-[(8-ammoniooctyl)amino]-1,2,3,4,9,10-hexahydroacridinium",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5353,teplizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5354,(3r)-3-hydroxydodecanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5355,"(3r)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2-benzothiazine 1,1-dioxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5356,ephedra sinica root,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
5357,13-acetylphorbol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5358,[5-hydroxy-2-(4-hydroxyphenyl)-1-benzofuran-7-yl]acetonitrile,0,2,[],"[1, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
5359,rifaximin,0,0,[],[],1.0,0.1428571428571428,0.1764705882352941,0.2222222222222222,0.0712074303405572,1.4142135623730951,0.3779644730092272,0.727606875108999,1.3333333333333333,1.2797542333717116
5360,ebastine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5361,atibuclimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5362,asenapine,0,0,[],[],1.0,0.4285714285714285,0.4117647058823529,0.2777777777777778,0.0030959752321981,1.4142135623730951,1.1338934190276817,1.697749375254331,1.6666666666666667,0.0556414884074657
5363,"1-{(2s,5s)-4-fluoro-5-[(trityloxy)methyl]tetrahydrofuran-2-yl}pyrimidine-2,4(1h,3h)-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5364,"(1r)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5365,ascorbic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5366,rilmenidine,0,0,[],[],-1.0,-0.1428571428571428,0.0588235294117647,0.1111111111111111,-0.0092879256965944,-1.4142135623730951,-0.3779644730092272,0.2425356250363329,0.6666666666666666,-0.1669244652223971
5367,(2e)-n-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5368,romilkimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5369,carbenoxolone,0,0,[],[],0.0,-0.1428571428571428,0.0588235294117647,-0.0555555555555555,0.0402476780185758,0.0,-0.3779644730092272,0.2425356250363329,-0.3333333333333333,0.7233393492970543
5370,1-o-octyl-2-heptylphosphonyl-sn-glycero-3-phosphoethanolamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5371,azatadine,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5372,"[2-amino-6-(2,6-difluoro-benzoyl)-imidazo[1,2-a]pyridin-3-yl]-phenyl-methanone",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5373,echinacoside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5374,azacitidine,0,0,[],[],-1.0,-0.1428571428571428,-0.5294117647058824,-0.4444444444444444,-0.0340557275541795,-1.4142135623730951,-0.3779644730092272,-2.182820625326997,-2.6666666666666665,-0.6120563724821229
5375,gamma-glutamylcysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5376,"(3r)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2-benzothiazine 1,1-dioxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5377,bifonazole,0,0,[],[],0.0,-0.1428571428571428,0.1764705882352941,-0.0555555555555555,0.0402476780185758,0.0,-0.3779644730092272,0.727606875108999,-0.3333333333333333,0.7233393492970543
5378,"(3r)-8-(dioxidosulfanyl)-3-methyl-1,2,3,4-tetrahydroquinoline",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5379,demeclocycline,0,0,[],[],0.0,0.1428571428571428,0.0588235294117647,0.1666666666666666,-0.0278637770897832,0.0,0.3779644730092272,0.2425356250363329,1.0,-0.5007733956671915
5380,uracil,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5381,tandutinib,0,0,[],[],0.0,-0.1428571428571428,-0.0588235294117647,0.0,-0.0030959752321981,0.0,-0.3779644730092272,-0.2425356250363329,0.0,-0.0556414884074657
5382,coagulation factor viia recombinant human,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5383,deoxyuridine-5'-diphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5384,(r)-3-hydroxydecanoyl-coa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5385,"(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5386,"(3,4,8b-trimethyl-3-oxido-2,3a-dihydro-1h-pyrrolo[2,3-b]indol-3-ium-7-yl) n-(2-ethylphenyl)carbamate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5387,demecarium,0,0,[],[],0.0,-0.4285714285714285,-0.4117647058823529,-0.1666666666666666,-0.0278637770897832,0.0,-1.1338934190276817,-1.697749375254331,-1.0,-0.5007733956671915
5388,"(6ar,11as,11br)-10-acetyl-9-hydroxy-7,7-dimethyl-2,6,6a,7,11a,11b-hexahydro-11h-pyrrolo[1',2':2,3]isoindolo[4,5,6-cd]indol-11-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5389,tyramine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5390,"(2s,3r)-3-amino-2-hydroxy-5-(ethylsulfanyl)pentanoyl-((s)-(-)-(1-naphthyl)ethyl)amide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5391,tetrafluoroaluminate ion,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5392,cosibelimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5393,"(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5394,"(5-chloropyrazolo[1,5-a]pyrimidin-7-yl)-(4-methanesulfonylphenyl)amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5395,tifuvirtide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5396,urethane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5397,desloratadine,0,1,[],[2],0.0,0.2857142857142857,0.2352941176470588,0.0277777777777777,-0.0557275541795665,0.0,0.7559289460184545,0.970142500145332,0.1666666666666666,-1.001546791334383
5398,benzylpenicilloyl polylysine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5399,benzylamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5400,"(5z)-5-(3-bromocyclohexa-2,5-dien-1-ylidene)-n-(pyridin-4-ylmethyl)-1,5-dihydropyrazolo[1,5-a]pyrimidin-7-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5401,bromo-willardiine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5402,tert-butyl(1s)-1-cyclohexyl-2-oxoethylcarbamate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5403,darbepoetin alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5404,daptomycin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5405,dapsone,0,0,[],[],0.0,0.5714285714285714,0.3529411764705882,0.1944444444444444,0.0,0.0,1.511857892036909,1.455213750217998,1.1666666666666667,0.0
5406,tetrabromo-2-benzotriazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5407,"(5s)-5-(2-amino-2-oxoethyl)-4-oxo-n-[(3-oxo-3,4-dihydro-2h-1,4-benzoxazin-6-yl)methyl]-3,4,5,6,7,8-hexahydro[1]benzothieno[2,3-d]pyrimidine-2-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5408,coltuximab ravtansine,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5409,tryptophan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5410,tegoprazan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5411,betamethasone,0,0,[],[],0.0,0.4285714285714285,0.2941176470588235,0.3888888888888889,0.0340557275541795,0.0,1.1338934190276817,1.212678125181665,2.3333333333333335,0.6120563724821229
5412,v24343,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5413,ustekinumab,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5414,(r)-tacrine(10)-hupyridone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5415,"1-[(2-amino-6,9-dihydro-1h-purin-6-yl)oxy]-3-methyl-2-butanol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5416,avotaciclib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5417,(2r)-1-[(4-tert-butylphenyl)sulfonyl]-2-methyl-4-(4-nitrophenyl)piperazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5418,"2,3-diphenyl-1h-indole-7-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5419,1-deoxy-1-thio-heptaethylene glycol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5420,drotrecogin alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5421,caplacizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5422,relugolix,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5423,1-ethoxycarbonyl-d-phe-pro-2(4-aminobutyl)hydrazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5424,"[(3s)-3-(methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5425,erlotinib,0,0,[],[],-1.0,-0.2857142857142857,-0.2352941176470588,-0.3611111111111111,-0.1238390092879257,-1.4142135623730951,-0.7559289460184545,-0.970142500145332,-2.166666666666667,-2.225659536298629
5426,"but-3-enyl-[5-(4-chloro-phenyl)-3,6-dihydro-[1,3,4]thiadiazin-2-ylidene]-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5427,"1-{[(3r)-3-methyl-4-({4-[(1s)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5428,1-guanidino-4-(n-nitro-benzoylamino-l-leucyl-l-prolylamino)butane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5429,relcovaptan,0,0,[],[],0.0,-0.4285714285714285,0.0588235294117647,-0.0555555555555555,0.0526315789473684,0.0,-1.1338934190276817,0.2425356250363329,-0.3333333333333333,0.9459053029269172
5430,relacatib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5431,"1-{7-cyclohexyl-6-[4-(4-methylpiperazin-1-yl)benzyl]-7h-pyrrolo[2,3-d]pyrimidin-2-yl}methanamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5432,"{[(2,6-difluorophenyl)carbonyl]amino}-n-(4-fluorophenyl)-1h-pyrazole-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5433,"{4-[3-(6,7-diethoxy-quinazolin-4-ylamino)-phenyl]-thiazol-2-yl}-methanol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5434,reslizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5435,cetirizine,0,0,[],[],0.0,-0.1428571428571428,-0.2941176470588235,-0.2777777777777778,-0.0773993808049535,0.0,-0.3779644730092272,-1.212678125181665,-1.6666666666666667,-1.391037210186643
5436,e-2012,0,0,[],[],0.0,-0.1428571428571428,-0.1764705882352941,-0.1666666666666666,0.1269349845201238,0.0,-0.3779644730092272,-0.727606875108999,-1.0,2.2813010247060945
5437,edrophonium,0,0,[],[],1.0,0.5714285714285714,0.2352941176470588,0.0833333333333333,0.0619195046439628,1.4142135623730951,1.511857892036909,0.970142500145332,0.5,1.1128297681493144
5438,"(2r)-1-[4-({4-[(2,5-dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5439,"{4-[(2s,4e)-2-(1,3-benzothiazol-2-yl)-2-(1h-1,2,3-benzotriazol-1-yl)-5-phenylpent-4-enyl]phenyl}(difluoro)methylphosphonic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5440,[1-(4-fluorobenzyl)cyclobutyl]methyl (1s)-1-[oxo(1h-pyrazol-5-ylamino)acetyl]pentylcarbamate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5441,emtricitabine,0,0,[],[],0.0,0.4285714285714285,0.4117647058823529,0.1111111111111111,0.0340557275541795,0.0,1.1338934190276817,1.697749375254331,0.6666666666666666,0.6120563724821229
5442,"(1r,2r,3r,4s,5r)-4-(benzylamino)-5-(methylthio)cyclopentane-1,2,3-triol",0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
5443,1-decyl-3-trifluoro ethyl-sn-glycero-2-phosphomethanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5444,1-hydroxyamine-2-isobutylmalonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5445,"1-methyl-3-trifluoromethyl-1h-thieno[2,3-c]pyrazole-5-carboxylic acid (2-mercapto-ethyl)-amide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5446,"[2(r,s)-2-sulfanylheptanoyl]-phe-ala",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5447,"(2e,3s)-3-hydroxy-5'-[(4-hydroxypiperidin-1-yl)sulfonyl]-3-methyl-1,3-dihydro-2,3'-biindol-2'(1'h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5448,{4-[(2s)-2-({[(1s)-1-carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5449,calcipotriol,0,1,[],[2],0.0,0.1428571428571428,0.1764705882352941,-0.0555555555555555,0.0092879256965944,0.0,0.3779644730092272,0.727606875108999,-0.3333333333333333,0.1669244652223971
5450,cerliponase alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5451,"benzyl n-({(2s,3s)-3-[(propylamino)carbonyl]oxiran-2-yl}carbonyl)-l-isoleucyl-l-prolinate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5452,2'-deoxy-n-(naphthalen-1-ylmethyl)guanosine 5'-(dihydrogen phosphate),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5453,eplivanserin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5454,slv319,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5455,(2r)-1-(dimethylamino)-3-{4-[(6-{[2-fluoro-5-(trifluoromethyl)phenyl]amino}pyrimidin-4-yl)amino]phenoxy}propan-2-ol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5456,equol,0,0,[],[],1.0,0.4285714285714285,0.1764705882352941,0.2222222222222222,0.1083591331269349,1.4142135623730951,1.1338934190276817,0.727606875108999,1.3333333333333333,1.9474520942613005
5457,"2,3,6a,7,8,9-hexahydro-11h-[1,4]dioxino[2,3-g]pyrrolo[2,1-b][1,3]benzoxazin-11-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5458,1-benzylimidazole,0,0,[],[],0.0,0.2857142857142857,0.2352941176470588,0.1388888888888889,0.0495356037151702,0.0,0.7559289460184545,0.970142500145332,0.8333333333333334,0.8902638145194516
