,drug_name,Changes in the extracellular matrix structure count,Changes in the extracellular matrix structure count marg,Changes in the extracellular matrix structure,Changes in the extracellular matrix structure marg,Cmap pAGE Changes in the extracellular matrix structure level1,Cmap pAGE Changes in the extracellular matrix structure level2,Cmap pAGE Changes in the extracellular matrix structure level3,Cmap pAGE Changes in the extracellular matrix structure level4,Cmap pAGE Changes in the extracellular matrix structure level5,Cmap pAGE Changes in the extracellular matrix structure level1 z_score,Cmap pAGE Changes in the extracellular matrix structure level2 z_score,Cmap pAGE Changes in the extracellular matrix structure level3 z_score,Cmap pAGE Changes in the extracellular matrix structure level4 z_score,Cmap pAGE Changes in the extracellular matrix structure level5 z_score
5285,"5-(2-fluoro-5-{(1e)-3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]-1-propen-1-yl}phenyl)-1,2-oxazole-3-carboxylic acid",0,0,[],[],,,,,,0,0,0,0.0,0.0
5286,melengestrol acetate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5287,meglutol,0,0,[],[],,,,,,0,0,0,0.0,0.0
5288,"5-(2-fluorophenyl)-n-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",0,0,[],[],,,,,,0,0,0,0.0,0.0
5289,"5-(5-chloro-2-thienyl)-n-{(3s)-1-[(1s)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}-1h-1,2,4-triazole-3-sulfonamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5290,medrogestone,0,1,[],[5],,,,,,0,0,0,0.0,0.0
5291,"5-(4-methoxybiphenyl-3-yl)-1,2,5-thiadiazolidin-3-one 1,1-dioxide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5292,meropenem,0,0,[],[],,,0.0,0.1428571428571428,-0.2142857142857142,0,0,0,0.3779644730092272,-1.1338934190276817
5293,macitentan,0,0,[],[],,,0.0,-0.4285714285714285,-0.0714285714285714,0,0,0,-1.1338934190276817,-0.3779644730092272
5294,macimorelin,0,0,[],[],,,,,,0,0,0,0.0,0.0
5295,mesoridazine,0,0,[],[],,,0.0,0.4285714285714285,0.1428571428571428,0,0,0,1.1338934190276817,0.7559289460184545
5296,mdx-1303,0,0,[],[],,,,,,0,0,0,0.0,0.0
5297,methoxy polyethylene glycol-epoetin beta,0,0,[],[],,,,,,0,0,0,0.0,0.0
5298,methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5299,5-chloro-n-{(3s)-1-[(2s)-1-(4-morpholinyl)-1-oxo-2-propanyl]-2-oxo-3-pyrrolidinyl}-1h-indole-2-sulfonamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5300,"5-chloro-thiophene-2-carboxylic acid ((3s,4s)-4-fluoro- 1-{[2-fluoro-4-(2-oxo-2h-pyridin-1-yl)-phenylcarbamoyl]-methyl}-pyrrolidin-3-yl)-amide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5301,"n,o6-disulfo-glucosamine",0,0,[],[],,,,,,0,0,0,0.0,0.0
5302,"n,n-dimethyl(5-(pyridin-3-yl)furan-2-yl)methanamine",0,0,[],[],,,,,,0,0,0,0.0,0.0
5303,"4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]benzenesulfonamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5304,"n-(3-(8-cyano-4-(phenylamino)pyrazolo[1,5-a][1,3,5]triazin-2-ylamino)phenyl)acetamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5305,morniflumate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5306,5-chloro-n-[(3r)-1-(2-{[2-fluoro-4-(2-oxopyridin-1(2h)-yl)phenyl]amino}-2-oxoethyl)pyrrolidin-3-yl]thiophene-2-carboxamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5307,montelukast,0,0,[],[],,,0.0,-0.1428571428571428,-0.1428571428571428,0,0,0,-0.3779644730092272,-0.7559289460184545
5308,linagliptin,0,0,[],[],,,0.0,-0.1428571428571428,0.0,0,0,0,-0.3779644730092272,0.0
5309,lincomycin,0,0,[],[],,,0.0,0.1428571428571428,0.2142857142857142,0,0,0,0.3779644730092272,1.1338934190276817
5310,"5-chloro-7-[(1-methylethyl)amino]pyrazolo[1,5-a]pyrimidine-3-carbonitrile",0,0,[],[],,,,,,0,0,0,0.0,0.0
5311,4-[4-(4-methyl-2-methylamino-thiazol-5-yl)-pyrimidin-2-ylamino]-phenol,0,0,[],[],,,,,,0,0,0,0.0,0.0
5312,monensin,0,0,[],[],,,0.0,-0.1428571428571428,0.0714285714285714,0,0,0,-0.3779644730092272,0.3779644730092272
5313,molindone,0,0,[],[],,,0.0,0.1428571428571428,-0.2142857142857142,0,0,0,0.3779644730092272,-1.1338934190276817
5314,4-[5-(2-carboxy-1-formyl-ethylcarbamoyl)-pyridin-3-yl]-benzoic acid,0,0,[],[],,,,,,0,0,0,0.0,0.0
5315,"4-[5-(trans-4-aminocyclohexylamino)-3-isopropylpyrazolo[1,5-a]pyrimidin-7-ylamino]-n,n-dimethylbenzenesulfonamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5316,"4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid",0,0,[],[],,,,,,0,0,0,0.0,0.0
5317,4-[[(1e)-2-(4-chlorophenyl)ethenyl]sulfonyl]-1-[[1-(4-pyridinyl)-4-piperidinyl]methyl]piperazinone,0,0,[],[],,,,,,0,0,0,0.0,0.0
5318,lisuride,0,0,[],[],,,0.0,-0.1428571428571428,-0.1428571428571428,0,0,0,-0.3779644730092272,-0.7559289460184545
5319,"4-[3-hydroxyanilino]-6,7-dimethoxyquinazoline",0,0,[],[],,,,,,0,0,0,0.0,0.0
5320,moxetumomab pasudotox,0,0,[],[],,,,,,0,0,0,0.0,0.0
5321,"4-[3-(dibenzylamino)phenyl]-2,4-dioxobutanoic acid",0,0,[],[],,,,,,0,0,0,0.0,0.0
5322,"4-[(5-isopropyl-1,3-thiazol-2-yl)amino]benzenesulfonamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5323,n(6)-dimethylallyladenine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5324,"5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6,7-dihydro-1h-pyrazolo[4,3-d]pyrimidin-5-yl)thiophene-2-sulfonamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5325,4-[(5-chloroindol-2-yl)sulfonyl]-2-(2-methylpropyl)-1-[[5-(pyridin-4-yl)pyrimidin-2-yl]carbonyl]piperazine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5326,4-[(4-methyl-1-piperazinyl)methyl]-n-[3-[[4-(3-pyridinyl)-2-pyrimidinyl]amino]phenyl]-benzamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5327,"6-(2-fluorophenyl)-n-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine",0,0,[],[],,,,,,0,0,0,0.0,0.0
5328,"n,n'-[biphenyl-4,4'-diyldi(2r)propane-2,1-diyl]dimethanesulfonamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5329,latanoprostene bunod,0,0,[],[],,,,,,0,0,0,0.0,0.0
5330,n-(3-phenyl-2-sulfanylpropanoyl)phenylalanylalanine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5331,ly-517717,0,0,[],[],,,,,,0,0,0,0.0,0.0
5332,n-(5-isopropyl-thiazol-2-yl)-2-pyridin-3-yl-acetamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5333,ly2275796,0,0,[],[],,,,,,0,0,0,0.0,0.0
5334,6-(3-aminophenyl)-n-(tert-butyl)-2-(trifluoromethyl)quinazolin-4-amine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5335,"6-(3,4-dihydroxybenzyl)-3-ethyl-1-(2,4,6-trichlorophenyl)-1h-pyrazolo[3,4-d]pyrimidin-4(5h)-one",0,0,[],[],,,,,,0,0,0,0.0,0.0
5336,n-(5-cyclopropyl-1h-pyrazol-3-yl)benzamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5337,"n,n'-diphenylpyrazolo[1,5-a][1,3,5]triazine-2,4-diamine",0,0,[],[],,,,,,0,0,0,0.0,0.0
5338,n-(4-{[(3s)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1h-imidazol-5-yl]pyrimidin-2-amine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5339,n-(4-sulfamoylphenyl)-1h-indazole-3-carboxamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5340,n-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5341,n-(4-carbamimidoylbenzyl)-1-(3-phenylpropanoyl)-l-prolinamide,0,1,[],[5],,,,,,0,0,0,0.0,0.0
5342,n-(4-phenylamino-quinazolin-6-yl)-acrylamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5343,laniquidar,0,0,[],[],,,,,,0,0,0,0.0,0.0
5344,"5alpha-androstane-3alpha,17beta-diol",0,1,[],[3],,,,,,0,0,0,0.0,0.0
5345,4-tert-butylbenzenesulfonic acid,0,1,[],[5],,,,,,0,0,0,0.0,0.0
5346,vildagliptin,0,0,[],[],,,0.0,0.4285714285714285,0.1428571428571428,0,0,0,1.1338934190276817,0.7559289460184545
5347,vinblastine,0,0,[],[],,,0.0,0.4285714285714285,0.0,0,0,0,1.1338934190276817,0.0
5348,belumosudil,0,0,[],[],,,,,,0,0,0,0.0,0.0
5349,erlotinib,0,0,[],[],,,0.0,0.1428571428571428,-0.1428571428571428,0,0,0,0.3779644730092272,-0.7559289460184545
5350,relcovaptan,0,0,[],[],,,0.0,-0.7142857142857143,-0.0714285714285714,0,0,0,-1.8898223650461363,-0.3779644730092272
5351,"{[(2,6-difluorophenyl)carbonyl]amino}-n-(4-fluorophenyl)-1h-pyrazole-3-carboxamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5352,"{4-[3-(6,7-diethoxy-quinazolin-4-ylamino)-phenyl]-thiazol-2-yl}-methanol",0,0,[],[],,,,,,0,0,0,0.0,0.0
5353,reslizumab,0,0,[],[],,,,,,0,0,0,0.0,0.0
5354,(2r)-1-(dimethylamino)-3-{4-[(6-{[2-fluoro-5-(trifluoromethyl)phenyl]amino}pyrimidin-4-yl)amino]phenoxy}propan-2-ol,0,0,[],[],,,,,,0,0,0,0.0,0.0
5355,"2,3,6a,7,8,9-hexahydro-11h-[1,4]dioxino[2,3-g]pyrrolo[2,1-b][1,3]benzoxazin-11-one",0,0,[],[],,,,,,0,0,0,0.0,0.0
5356,roxatidine acetate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5357,"2,3-dimethoxy-12h-[1,3]dioxolo[5,6]indeno[1,2-c]isoquinolin-6-ium",0,0,[],[],,,,,,0,0,0,0.0,0.0
5358,su9516,0,0,[],[],,,,,,0,0,0,0.0,0.0
5359,enmd-1198,0,0,[],[],,,,,,0,0,0,0.0,0.0
5360,roxithromycin,0,0,[],[],,,0.0,-0.1428571428571428,0.0714285714285714,0,0,0,-0.3779644730092272,0.3779644730092272
5361,bms-488043,0,0,[],[],,,,,,0,0,0,0.0,0.0
5362,1-guanidino-4-(n-phenylmethanesulfonyl-l-leucyl-l-prolylamino)butane,0,1,[],[5],,,,,,0,0,0,0.0,0.0
5363,rubitecan,0,0,[],[],,,,,,0,0,0,0.0,0.0
5364,cenobamate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5365,atracurium besylate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5366,atazanavir,0,0,[],[],,,,,,0,0,0,0.0,0.0
5367,1-[1-(3-aminophenyl)-3-tert-butyl-1h-pyrazol-5-yl]-3-phenylurea,0,0,[],[],,,,,,0,0,0,0.0,0.0
5368,calcium levulinate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5369,eribaxaban,0,0,[],[],,,,,,0,0,0,0.0,0.0
5370,"[(3s)-3-(methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid",0,0,[],[],,,,,,0,0,0,0.0,0.0
5371,riociguat,0,0,[],[],,,0.0,0.4285714285714285,0.0,0,0,0,1.1338934190276817,0.0
5372,dpb-t,0,0,[],[],,,,,,0,0,0,0.0,0.0
5373,emtricitabine,0,0,[],[],,,0.0,-0.4285714285714285,-0.2857142857142857,0,0,0,-1.1338934190276817,-1.511857892036909
5374,salinomycin,0,0,[],[],,,,,,0,0,0,0.0,0.0
5375,1-decyl-3-trifluoro ethyl-sn-glycero-2-phosphomethanol,0,0,[],[],,,,,,0,0,0,0.0,0.0
5376,"1-methyl-3-trifluoromethyl-1h-thieno[2,3-c]pyrazole-5-carboxylic acid (2-mercapto-ethyl)-amide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5377,"(2r)-1-[4-({4-[(2,5-dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",0,0,[],[],,,,,,0,0,0,0.0,0.0
5378,"[2(r,s)-2-sulfanylheptanoyl]-phe-ala",0,0,[],[],,,,,,0,0,0,0.0,0.0
5379,{4-[(2s)-2-({[(1s)-1-carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid,0,0,[],[],,,,,,0,0,0,0.0,0.0
5380,calcipotriol,0,1,[],[4],,,0.0,0.1428571428571428,0.1428571428571428,0,0,0,0.3779644730092272,0.7559289460184545
5381,cerliponase alfa,0,0,[],[],,,,,,0,0,0,0.0,0.0
5382,1-{2-[(4-chlorophenyl)amino]-2-oxoethyl}-n-(1-isopropylpiperidin-4-yl)-1h-indole-2-carboxamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5383,2'-deoxy-n-(naphthalen-1-ylmethyl)guanosine 5'-(dihydrogen phosphate),0,0,[],[],,,,,,0,0,0,0.0,0.0
5384,eplivanserin,0,0,[],[],,,,,,0,0,0,0.0,0.0
5385,slv319,0,0,[],[],,,,,,0,0,0,0.0,0.0
5386,"(2e,3s)-3-hydroxy-5'-[(4-hydroxypiperidin-1-yl)sulfonyl]-3-methyl-1,3-dihydro-2,3'-biindol-2'(1'h)-one",0,0,[],[],,,,,,0,0,0,0.0,0.0
5387,"1-{[(3r)-3-methyl-4-({4-[(1s)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5388,cetirizine,0,0,[],[],,,0.0,0.1428571428571428,0.0,0,0,0,0.3779644730092272,0.0
5389,"1-{4-[4-amino-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-5-yl]phenyl}-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea",0,0,[],[],,,,,,0,0,0,0.0,0.0
5390,relugolix,0,0,[],[],,,,,,0,0,0,0.0,0.0
5391,ssr-126517e,0,0,[],[],,,,,,0,0,0,0.0,0.0
5392,casopitant,0,0,[],[],,,,,,0,0,0,0.0,0.0
5393,enzalutamide,0,0,[],[],,,0.0,-0.1428571428571428,-0.2142857142857142,0,0,0,-0.3779644730092272,-1.1338934190276817
5394,can-508,0,0,[],[],,,,,,0,0,0,0.0,0.0
5395,"1-cyclobutyl-3-(3,4-dimethoxyphenyl)-1h-pyrazolo[3,4-d]pyrimidin-4-amine",0,0,[],[],,,,,,0,0,0,0.0,0.0
5396,avotaciclib,0,0,[],[],,,,,,0,0,0,0.0,0.0
5397,[5-hydroxy-2-(4-hydroxyphenyl)-1-benzofuran-7-yl]acetonitrile,0,0,[],[],,,,,,0,0,0,0.0,0.0
5398,"1-[(2-amino-6,9-dihydro-1h-purin-6-yl)oxy]-3-methyl-2-butanol",0,0,[],[],,,,,,0,0,0,0.0,0.0
5399,azathioprine,0,0,[],[],,,0.0,-0.1428571428571428,0.0714285714285714,0,0,0,-0.3779644730092272,0.3779644730092272
5400,ebastine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5401,atibuclimab,0,0,[],[],,,,,,0,0,0,0.0,0.0
5402,asenapine,0,0,[],[],,,0.0,0.4285714285714285,0.2142857142857142,0,0,0,1.1338934190276817,1.1338934190276817
5403,sar-405838,0,0,[],[],,,,,,0,0,0,0.0,0.0
5404,[3-(dodecanoylamino)propyl](hydroxy)dimethylammonium,0,0,[],[],,,,,,0,0,0,0.0,0.0
5405,"1-{(2s,5s)-4-fluoro-5-[(trityloxy)methyl]tetrahydrofuran-2-yl}pyrimidine-2,4(1h,3h)-dione",0,0,[],[],,,,,,0,0,0,0.0,0.0
5406,azelnidipine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5407,rilmenidine,0,0,[],[],,,0.0,-0.1428571428571428,0.0,0,0,0,-0.3779644730092272,0.0
5408,rifaximin,0,0,[],[],,,0.0,-0.1428571428571428,-0.2857142857142857,0,0,0,-0.3779644730092272,-1.511857892036909
5409,(2e)-n-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5410,carbenoxolone,0,0,[],[],,,0.0,0.1428571428571428,0.2142857142857142,0,0,0,0.3779644730092272,1.1338934190276817
5411,1-o-octyl-2-heptylphosphonyl-sn-glycero-3-phosphoethanolamine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5412,azatadine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5413,"[2-amino-6-(2,6-difluoro-benzoyl)-imidazo[1,2-a]pyridin-3-yl]-phenyl-methanone",0,0,[],[],,,,,,0,0,0,0.0,0.0
5414,echinacoside,0,0,[],[],,,,,,0,0,0,0.0,0.0
5415,ceftazidime,0,0,[],[],,,0.0,-0.1428571428571428,-0.1428571428571428,0,0,0,-0.3779644730092272,-0.7559289460184545
5416,rivaroxaban,0,0,[],[],,,0.0,0.1428571428571428,0.2857142857142857,0,0,0,0.3779644730092272,1.511857892036909
5417,alpha-d-mannose 6-phosphate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5418,"1-[2-deoxyribofuranosyl]-2,4-difluoro-5-methyl-benzene-5'monophosphate",0,0,[],[],,,,,,0,0,0,0.0,0.0
5419,gamma-glutamyl[s-(2-iodobenzyl)cysteinyl]glycine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5420,"(1s,3r,4s,5s,7s)-4-{[2-(4-methoxyphenoxy)-2-methylpropanoyl]amino}adamantane-1-carboxamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5421,dostarlimab,0,0,[],[],,,,,,0,0,0,0.0,0.0
5422,"s-[(1-hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1h-pyrrol-3-yl)methyl] methanesulfonothioate",0,0,[],[],,,,,,0,0,0,0.0,0.0
5423,rolicyclidine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5424,rolipram,0,0,[],[],,,0.0,1.0,0.4285714285714285,0,0,0,2.6457513110645907,2.2677868380553634
5425,"1-[(4s)-4-amino-5-(1,3-benzothiazol-2-yl)-5-oxopentyl]guanidine",0,0,[],[],,,,,,0,0,0,0.0,0.0
5426,"s-methyl-4,5,6,7-tetrabromo-benzimidazole",0,0,[],[],,,,,,0,0,0,0.0,0.0
5427,eflornithine,0,0,[],[],,,0.0,-0.1428571428571428,-0.2142857142857142,0,0,0,-0.3779644730092272,-1.1338934190276817
5428,avanafil,0,0,[],[],,,0.0,0.1428571428571428,0.1428571428571428,0,0,0,0.3779644730092272,0.7559289460184545
5429,"19-(cyclopropylamino)-4,6,7,15-tetrahydro-5h-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9h)-one",0,0,[],[],,,,,,0,0,0,0.0,0.0
5430,carboxyatractyloside,0,0,[],[],,,,,,0,0,0,0.0,0.0
5431,beta-phenyl-d-phenylalanyl-n-propyl-l-prolinamide,0,1,[],[5],,,,,,0,0,0,0.0,0.0
5432,avalglucosidase alfa,0,0,[],[],,,,,,0,0,0,0.0,0.0
5433,1-benzylimidazole,0,0,[],[],,,0.0,-0.1428571428571428,0.2142857142857142,0,0,0,-0.3779644730092272,1.1338934190276817
5434,1-[[(1e)-2-(4-chlorophenyl)ethenyl]sulfonyl]-4-[[1-(4-pyridinyl)-4-piperidinyl]methyl]piperazine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5435,1-[4-(pyridin-4-yloxy)phenyl]-3-[3-(trifluoromethyl)phenyl]urea,0,0,[],[],,,,,,0,0,0,0.0,0.0
5436,cediranib,0,0,[],[],,,0.0,-0.1428571428571428,0.0714285714285714,0,0,0,-0.3779644730092272,0.3779644730092272
5437,cefazolin,0,0,[],[],,,0.0,0.1428571428571428,0.0,0,0,0,0.3779644730092272,0.0
5438,reversin 121,0,0,[],[],,,,,,0,0,0,0.0,0.0
5439,"{4-[(2s,4e)-2-(1,3-benzothiazol-2-yl)-2-(1h-1,2,3-benzotriazol-1-yl)-5-phenylpent-4-enyl]phenyl}(difluoro)methylphosphonic acid",0,0,[],[],,,,,,0,0,0,0.0,0.0
5440,(2r)-1-[(4-tert-butylphenyl)sulfonyl]-2-methyl-4-(4-nitrophenyl)piperazine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5441,n-[(1s)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5442,mercuric iodide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5443,{(2s)-1-[n-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate,0,1,[],[5],,,,,,0,0,0,0.0,0.0
5444,n-[2-(2-methyl-1h-indol-3-yl)ethyl]thiophene-2-carboxamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5445,"n-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide",0,1,[],[5],,,,,,0,0,0,0.0,0.0
5446,"(3as)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4h-pyrrolo[2,3-b]quinolin-4-one",0,0,[],[],,,,,,0,0,0,0.0,0.0
5447,"4-(2,5-diamino-5-hydroxy-pentyl)-phenol",0,1,[],[5],,,,,,0,0,0,0.0,0.0
5448,"{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetic acid",0,0,[],[],,,,,,0,0,0,0.0,0.0
5449,tositumomab,0,0,[],[],,,,,,0,0,0,0.0,0.0
5450,"(3as)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4h-pyrrolo[2,3-b]quinolin-4-one",0,0,[],[],,,,,,0,0,0,0.0,0.0
5451,"(1-hydroxyheptane-1,1-diyl)bis(phosphonic acid)",0,0,[],[],,,,,,0,0,0,0.0,0.0
5452,"(3as)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4h-pyrrolo[2,3-b]quinolin-4-one",0,0,[],[],,,,,,0,0,0,0.0,0.0
5453,medazepam,0,0,[],[],,,,,,0,0,0,0.0,0.0
5454,medical cannabis,0,0,[],[],,,,,,0,0,0,0.0,0.0
5455,tranylcypromine,0,0,[],[],,,0.0,0.1428571428571428,0.2142857142857142,0,0,0,0.3779644730092272,1.1338934190276817
5456,"(3z)-6-(4-hydroxy-3-methoxyphenyl)-3-(1h-pyrrol-2-ylmethylene)-1,3-dihydro-2h-indol-2-one",0,0,[],[],,,,,,0,0,0,0.0,0.0
5457,trazodone,0,0,[],[],,,0.0,-0.4285714285714285,-0.4285714285714285,0,0,0,-1.1338934190276817,-2.2677868380553634
5458,medroxyprogesterone acetate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5459,"n-[2-({[amino(imino)methyl]amino}oxy)ethyl]-2-{6-chloro-3-[(2,2-difluoro-2-phenylethyl)amino]-2-fluorophenyl}acetamide",0,1,[],[5],,,,,,0,0,0,0.0,0.0
5460,melperone,0,0,[],[],,,0.0,0.4285714285714285,0.0714285714285714,0,0,0,1.1338934190276817,0.3779644730092272
5461,mercuribenzoic acid,0,0,[],[],,,,,,0,0,0,0.0,0.0
5462,"4-(aminosulfonyl)-n-[(2,4-difluorophenyl)methyl]-benzamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5463,spp1148,0,0,[],[],,,,,,0,0,0,0.0,0.0
5464,"4-(aminosulfonyl)-n-[(2,4,6-trifluorophenyl)methyl]-benzamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5465,trifluoroacetonyl coenzyme a,0,0,[],[],,,,,,0,0,0,0.0,0.0
5466,"{3-[(5-chloro-1,3-benzothiazol-2-yl)methyl]-2,4-dioxo-3,4-dihydropyrimidin-1(2h)-yl}acetic acid",0,1,[],[5],,,,,,0,0,0,0.0,0.0
5467,4-(5-benzenesulfonylamino-1-methyl-1h-benzoimidazol-2-ylmethyl)-benzamidine,0,1,[],[5],,,,,,0,0,0,0.0,0.0
5468,triglu-5-formyl-tetrahydrofolate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5469,menthol,0,0,[],[],,,,,,0,0,0,0.0,0.0
5470,"n-[(5r,14r)-5-amino-5,14-dimethyl-4-oxo-3-oxa-18-azatricyclo[15.3.1.1~7,11~]docosa-1(21),7(22),8,10,17,19-hexaen-19-yl]-n-methylmethanesulfonamide",0,1,[],[5],,,,,,0,0,0,0.0,0.0
5471,triglyme,0,0,[],[],,,,,,0,0,0,0.0,0.0
5472,"4-(5-phenyl-1h-pyrrolo[2,3-b]pyridin-3-yl)benzoic acid",0,0,[],[],,,,,,0,0,0,0.0,0.0
5473,n-[2-(1h-indol-5-yl)-butyl]-4-sulfamoyl-benzamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5474,"4-(6-hydroxy-benzo[d]isoxazol-3-yl)benzene-1,3-diol",0,0,[],[],,,,,,0,0,0,0.0,0.0
5475,"4-(6-{[(4-methylcyclohexyl)amino]methyl}-1,4-dihydroindeno[1,2-c]pyrazol-3-yl)benzoic acid",0,0,[],[],,,,,,0,0,0,0.0,0.0
5476,trifluoro-[hydroxy-[hydroxy-[2-(n-methyl-2-nitro-anilino)ethoxy]phosphoryl]oxy-phosphoryl]oxy-beryllium(1-),0,0,[],[],,,,,,0,0,0,0.0,0.0
5477,tert-butanol,0,0,[],[],,,,,,0,0,0,0.0,0.0
5478,"5,6-dihydro-benzo[h]cinnolin-3-ylamine",0,0,[],[],,,,,,0,0,0,0.0,0.0
5479,meprobamate,0,0,[],[],,,,,,0,0,0,0.0,0.0
5480,"(17beta)-17-(cyanomethyl)-2-methoxyestra-1(10),2,4-trien-3-yl sulfamate",0,0,[],[],,,,,,0,0,0,0.0,0.0
5481,mequitazine,0,0,[],[],,,,,,0,0,0,0.0,0.0
5482,"4-(aminosulfonyl)-n-[(2,3,4-trifluorophenyl)methyl]-benzamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5483,"n-[(2r)-5-(aminosulfonyl)-2,3-dihydro-1h-inden-2-yl]-2-propylpentanamide",0,0,[],[],,,,,,0,0,0,0.0,0.0
5484,4-(4-fluorobenzyl)piperidine,0,1,[],[5],,,,,,0,0,0,0.0,0.0
5485,n-[3-(1h-benzimidazol-2-yl)-1h-pyrazol-4-yl]benzamide,0,0,[],[],,,,,,0,0,0,0.0,0.0
5486,triazolam,0,0,[],[],,,,,,0,0,0,0.0,0.0
