,drug_name,Loss of proteostasis count,Loss of proteostasis count marg,Loss of proteostasis,Loss of proteostasis marg,Cmap pAGE Loss of proteostasis level1,Cmap pAGE Loss of proteostasis level2,Cmap pAGE Loss of proteostasis level3,Cmap pAGE Loss of proteostasis level4,Cmap pAGE Loss of proteostasis level5,Cmap pAGE Loss of proteostasis level1 z_score,Cmap pAGE Loss of proteostasis level2 z_score,Cmap pAGE Loss of proteostasis level3 z_score,Cmap pAGE Loss of proteostasis level4 z_score,Cmap pAGE Loss of proteostasis level5 z_score
5760,trazodone,0,0,[],[],-1.0,-1.0,0.0,-0.2,-0.0149253731343283,-1.0,-1.0,0.0,-0.7745966692414835,-0.172773685116272
5761,"trencam-3,2-hopo",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5762,"4-(5,11-dioxo-5h-indeno[1,2-c]isoquinolin-6(11h)-yl)butanoate",0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5763,ivabradine,0,1,[],[3],1.0,1.0,0.5,0.0666666666666666,-0.0149253731343283,1.0,1.0,1.0,0.2581988897471611,-0.172773685116272
5764,guanosine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5765,etheno-nadp,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5766,"2,5-dichloro-n-(5-chloro-1,3-benzoxazol-2-yl)benzenesulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5767,glucosamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5768,ranolazine,0,0,[],[],1.0,1.0,-0.5,0.0666666666666666,-0.044776119402985,1.0,1.0,-1.0,0.2581988897471611,-0.518321055348816
5769,heptanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5770,3'-thio-thymidine-5'-phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5771,pac-1,0,2,[],"[1, 2]",-1.0,-1.0,-0.5,-0.6,-0.0746268656716417,-1.0,-1.0,-1.0,-2.32379000772445,-0.86386842558136
5772,"2,5-anhydroglucitol-1,6-biphosphate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5773,glembatumumab vedotin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5774,etheno-nad,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5775,glasdegib,0,0,[],[],1.0,1.0,1.0,0.0666666666666666,0.044776119402985,1.0,1.0,2.0,0.2581988897471611,0.518321055348816
5776,"(2r,3r,4s)-3-(4-hydroxyphenyl)-4-methyl-2-[4-(2-pyrrolidin-1-ylethoxy)phenyl]chroman-6-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5777,"4-[(7r,7as)-7-hydroxy-1,3-dioxotetrahydro-1h-pyrrolo[1,2-c]imidazol-2(3h)-yl]-1-naphthonitrile",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5778,"5-(3-hydroxyphenyl)isothiazol-3(2h)-one 1,1-dioxide",0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5779,aprinocarsen,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5780,candesartan,0,0,[],[],1.0,1.0,0.0,0.0666666666666666,-0.0522388059701492,1.0,1.0,0.0,0.2581988897471611,-0.604707897906952
5781,"5-(4-chloro-5-phenyl-3-thienyl)-1,2,5-thiadiazolidin-3-one 1,1-dioxide",0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5782,4-[4-(1-amino-1-methylethyl)phenyl]-5-chloro-n-[4-(2-morpholin-4-ylethyl)phenyl]pyrimidin-2-amine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5783,"1-[(2-nitrophenyl)sulfonyl]-1h-pyrrolo[3,2-b]pyridine-6-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5784,ru78299,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5785,olomoucine ii,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5786,ont-093,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5787,glutamine t-butyl ester,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5788,"2-(2-chloro-4-fluorophenoxy)-2-methyl-n-[(1r,2s,3s,5s,7s)-5-(methylsulfonyl)-2-adamantyl]propanamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5789,"n~4~-(3-methyl-1h-indazol-6-yl)-n~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5790,hexamethonium,0,0,[],[],1.0,1.0,0.5,0.4666666666666667,0.1567164179104477,1.0,1.0,1.0,1.807392228230128,1.814123693720856
5791,ghavamiol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5792,pp-121,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5793,"n~3~-[5-(1h-indol-6-yl)-2-(pyridin-2-ylmethoxy)benzyl]pyridine-2,3-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5794,ppi-2458,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5795,"2-(3,4-dihydroxyphenyl)-8-(1,1-dioxidoisothiazolidin-2-yl)-3-hydroxy-6-methyl-4h-chromen-4-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5796,hexanoyl-coa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5797,2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1h-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5798,pasbn,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5799,ru78262,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5800,pas219,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5801,opb-111077,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5802,acenocoumarol,0,0,[],[],1.0,1.0,0.0,-0.2,-0.2014925373134328,1.0,1.0,0.0,-0.7745966692414835,-2.3324447490696723
5803,adenosine-5-diphosphoribose,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5804,ru78300,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5805,2-(oxalyl-amino)-benzoic acid,0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5806,(1-methyl-1h-imidazol-2-yl)-(3-methyl-4-{3-[(pyridin-3-ylmethyl)-amino]-propoxy}-benzofuran-2-yl)-methanone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5807,"5-(2-phenylpyrazolo[1,5-a]pyridin-3-yl)-1h-pyrazolo[3,4-c]pyridazin-3-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5808,argatroban,0,0,[],[],1.0,1.0,1.0,0.2,-0.2388059701492537,1.0,1.0,2.0,0.7745966692414835,-2.764378961860352
5809,"1-[4-(octahydro-pyrido[1,2-a]pyrazin-2-yl)-phenyl]-2-phenyl-1,2,3,4-tetrahydro-isoquinolin-6-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5810,"2-(oxalyl-amino)-4,7-dihydro-5h-thieno[2,3-c]thiopyran-3-carboxylic acid",0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5811,amivantamab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5812,arimoclomol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5813,ammonia,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5814,"2,2,2-trifluoro-1-{5-[(3-phenyl-5,6-dihydroimidazo[1,2-a]pyrazin-7(8h)-yl)carbonyl]thiophen-2-yl}ethane-1,1-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5815,"2-(oxalyl-amino)-4,5,6,7-tetrahydro-thieno[2,3-c]pyridine-3-carboxylic acid",0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5816,camptothecin,0,0,[],[],-1.0,-1.0,-0.5,-0.4666666666666667,-0.1940298507462686,-1.0,-1.0,-1.0,-1.807392228230128,-2.246057906511536
5817,camphor,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5818,camostat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5819,andarine,0,0,[],[],1.0,1.0,0.0,0.2,0.1492537313432835,1.0,1.0,0.0,0.7745966692414835,1.72773685116272
5820,artenimol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5821,5'-o-(n-ethyl-sulfamoyl)adenosine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5822,anifrolumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5823,"2-(4-fluorophenyl)-n-{[3-fluoro-4-(1h-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]carbamoyl}acetamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5824,cep-1347,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5825,belatacept,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5826,"1-[3-({[(4-amino-5-fluoro-2-methylquinolin-3-yl)methyl]thio}methyl)phenyl]-2,2,2-trifluoroethane-1,1-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5827,calusterone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5828,(2r)-n-hydroxy-2-[(3s)-3-methyl-3-{4-[(2-methylquinolin-4-yl)methoxy]phenyl}-2-oxopyrrolidin-1-yl]propanamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5829,"2,6-diamino-(s)-9-[2-(phosphonomethoxy)propyl]purine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5830,calcium carbimide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5831,canakinumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5832,"(1r,2r,3s,4r,6s)-3,4,6-trihydroxy-5-{[(s)-hydroxy(3-hydroxy-2-oxopropoxy)phosphoryl]oxy}-1,2-cyclohexanediyl bis[dihydrogen (phosphate)]",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5833,(2r)-({4-[amino(imino)methyl]phenyl}amino){5-ethoxy-2-fluoro-3-[(3r)-tetrahydrofuran-3-yloxy]phenyl}aceticacid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5834,"4-{[(1r,2s)-1,2-dihydroxy-2-methyl-3-(4-nitrophenoxy)propyl]amino}-2-(trifluoromethyl)benzonitrile",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5835,cabozantinib,0,0,[],[],1.0,1.0,0.0,0.0666666666666666,0.0149253731343283,1.0,1.0,0.0,0.2581988897471611,0.172773685116272
5836,"(2e,4e)-11-methoxy-3,7,11-trimethyldodeca-2,4-dienoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5837,cacodylic acid,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
5838,"(1r,3r)-5-[(2e)-3-{(1s,3r)-2,2,3-trimethyl-3-[6,6,6-trifluoro-5-hydroxy-5-(trifluoromethyl)hex-3-yn-1-yl]cyclopentyl}prop-2-en-1-ylidene]cyclohexane-1,3-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5839,"(1s)-1,2,3,4-tetrahydro-benzo[c]phenanthrene-2,3,4-triol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5840,calcium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5841,5-nitroindazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5842,2'-o-acetyl adenosine-5-diphosphoribose,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5843,aspartame,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5844,"2-(2-phenyl-3-pyridin-2-yl-4,5,6,7-tetrahydro-2h-isophosphindol-1-yl)pyridine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5845,"(1s,3r,6s)-4-oxo-6-{4-[(2-phenylquinolin-4-yl)methoxy]phenyl}-5-azaspiro[2.4]heptane-1-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5846,arzoxifene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5847,phosphonic acid 2-dodecanoylamino-hexyl ester propyl ester,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5848,esculin,0,0,[],[],1.0,1.0,0.0,0.2,0.2164179104477611,1.0,1.0,0.0,0.7745966692414835,2.5052184341859443
5849,"3,3',5,5'-tetrachlorobiphenyl-4,4'-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5850,glyphosate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5851,apomorphine,0,0,[],[],-1.0,-1.0,-1.0,-0.0666666666666666,0.0298507462686567,-1.0,-1.0,-2.0,-0.2581988897471611,0.345547370232544
5852,hzt-501,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5853,osimertinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5854,ru82197,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5855,acetohexamide,0,0,[],[],1.0,1.0,0.0,-0.2,0.0970149253731343,1.0,1.0,0.0,-0.7745966692414835,1.123028953255768
5856,golodirsen,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5857,osi-461,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5858,otamixaban,0,0,[],[],1.0,1.0,0.0,0.6,-0.0149253731343283,1.0,1.0,0.0,2.32379000772445,-0.172773685116272
5859,otenabant,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5860,"phenylaminoimidazo(1,2-alpha)pyridine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5861,"adenosine-5'-[beta, gamma-methylene]triphosphate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5862,ru79256,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5863,ru79073,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5864,glycocyamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5865,halometasone,0,1,[],[3],-1.0,-1.0,0.0,-0.0666666666666666,-0.208955223880597,-1.0,-1.0,0.0,-0.2581988897471611,-2.418831591627808
5866,oxandrolone,0,0,[],[],1.0,1.0,0.0,0.2,0.1194029850746268,1.0,1.0,0.0,0.7745966692414835,1.382189480930176
5867,glycinamide ribonucleotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5868,ru79072,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5869,gramicidin d,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5870,2-amino-6-chloropyrazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5871,quinapril,0,0,[],[],1.0,1.0,0.0,0.4666666666666667,0.1119402985074626,1.0,1.0,0.0,1.807392228230128,1.2958026383720402
5872,phosphatidyl ethanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5873,alpelisib,0,0,[],[],-1.0,-1.0,0.0,-0.3333333333333333,0.1044776119402985,-1.0,-1.0,0.0,-1.2909944487358056,1.209415795813904
5874,amphetamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5875,phenylphosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5876,fontolizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5877,prednylidene,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
5878,"2-mercapto-n-[1,2,3,10-tetramethoxy-9-oxo-5,6,7,9-tetrahydro-benzo[a]heptalen-7-yl]acetamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5879,phosphoramidon,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5880,folic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5881,phosphorylisopropane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5882,physostigmine,0,0,[],[],1.0,1.0,1.0,0.4666666666666667,0.0298507462686567,1.0,1.0,2.0,1.807392228230128,0.345547370232544
5883,prednisone acetate,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
5884,piclamilast,0,0,[],[],1.0,1.0,0.0,0.0666666666666666,-0.0149253731343283,1.0,1.0,0.0,0.2581988897471611,-0.172773685116272
5885,2-deoxy-glucitol-6-phosphate,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
5886,fluspirilene,0,0,[],[],1.0,1.0,0.0,-0.4666666666666667,-0.2686567164179104,1.0,1.0,0.0,-1.807392228230128,-3.109926332092896
5887,2-deoxy-d-glucitol 6-(e)-vinylhomophosphonate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5888,prednisone,0,0,[],[],1.0,1.0,0.5,0.3333333333333333,0.1044776119402985,1.0,1.0,1.0,1.2909944487358056,1.209415795813904
5889,pilsicainide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5890,glycinamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5891,opc-51803,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5892,harmaline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5893,ru84687,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5894,ru83876,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5895,adefovir dipivoxil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5896,"2,5-dimethoxy-4-ethylthioamphetamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5897,ru82209,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5898,adenine,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
5899,ru85053,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5900,"3,4-dihydroxy-1-methylquinolin-2(1h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5901,oxcarbazepine,0,0,[],[],1.0,1.0,0.0,0.4666666666666667,0.1119402985074626,1.0,1.0,0.0,1.807392228230128,1.2958026383720402
5902,"3-(4-fluorophenyl)-2-(6-methylpyridin-2-yl)-5,6-dihydro-4h-pyrrolo[1,2-b]pyrazole",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5903,pd-166326,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5904,ramucirumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5905,ru78191,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5906,rox-888,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5907,ravulizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5908,"2-{[(6-oxo-1,6-dihydropyridin-3-yl)methyl]amino}-n-[4-propyl-3-(trifluoromethyl)phenyl]benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5909,"n~4~-methyl-n~4~-(3-methyl-1h-indazol-6-yl)-n~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5910,ro-4584820,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5911,omburtamab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5912,etacrynic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5913,ru90395,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5914,radotinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5915,ru78783,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5916,"2,5-dichloro-n-[5-methoxy-7-(6-methoxypyridin-3-yl)-1,3-benzoxazol-2-yl]benzenesulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5917,antipyrine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5918,oprelvekin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5919,obinepitide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5920,estriol,0,0,[],[],1.0,1.0,0.0,-0.0666666666666666,-0.0149253731343283,1.0,1.0,0.0,-0.2581988897471611,-0.172773685116272
5921,guanosine-5'-monophosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5922,olinvacimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5923,"3-(2-aminoquinazolin-6-yl)-1-(3,3-dimethylindolin-6-yl)-4-methylpyridin-2(1h)-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5924,estriol tripropionate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5925,ru85493,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5926,olmutinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5927,estrone sulfate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5928,3-(2-aminoquinazolin-6-yl)-4-methyl-1-[3-(trifluoromethyl)phenyl]pyridin-2(1h)-one,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5929,"3,5,6,8-tetramethyl-n-methyl phenanthrolinium",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5930,"3-((3-bromo-5-o-tolylpyrazolo[1,5-a]pyrimidin-7-ylamino)methyl)pyridine 1-oxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5931,hm-30181,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5932,3'-deoxyguanosine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5933,"3,4-dichloroisocoumarin",0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
5934,n-[(2s)-4-methyl-1-oxo-1-{[(4s)-3-oxo-1-(2-pyridinylsulfonyl)-4-azepanyl]amino}-2-pentanyl]-1-benzofuran-2-carboxamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5935,"1-(4-fluorophenyl)-n-[3-fluoro-4-(1h-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5936,budesonide,0,0,[],[],-1.0,-1.0,0.5,0.0666666666666666,-0.0746268656716417,-1.0,-1.0,1.0,0.2581988897471611,-0.86386842558136
5937,"6-hydroxy-5-undecyl-4,7-benzothiazoledione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5938,aliskiren,0,0,[],[],-1.0,-1.0,-0.5,-0.3333333333333333,0.044776119402985,-1.0,-1.0,-1.0,-1.2909944487358056,0.518321055348816
5939,"(3as,4r,9br)-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-9-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5940,6-nitroindazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5941,"4-({4-[(4-aminobut-2-ynyl)oxy]phenyl}sulfonyl)-n-hydroxy-2,2-dimethylthiomorpholine-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5942,7-nitroindazole,0,1,[],[3],1.0,1.0,0.0,0.2,-0.0298507462686567,1.0,1.0,0.0,0.7745966692414835,-0.345547370232544
5943,6-[2-(1h-indol-6-yl)ethyl]pyridin-2-amine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5944,2-[({4-[2-(trifluoromethyl)phenyl]piperidin-1-yl}carbonyl)amino]benzoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5945,4-[(2-{4-[(cyclopropylcarbamoyl)amino]-1h-pyrazol-3-yl}-1h-benzimidazol-6-yl)methyl]morpholin-4-ium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5946,"(3r)-methylcarbamoyl-7-sulfoamino-3,4-dihydro-1h-isoquinoline-2-carboxylic acid benzyl ester",0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5947,"(3r,4r)-3-hydroxy-4-(hydroxymethyl)-1-[(4-oxo-4,4a,5,7a-tetrahydro-3h-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]pyrrolidinium",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5948,2-[2-ethanesulfonylamino-3-(1h-indol-3-yl)-propionylamino]-pentanedioic acid 5-amide 1-(4-carbamim idoyl-benzylamide),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5949,"7,8-dihydroxy-4-phenyl-2h-chromen-2-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5950,2-[(7-hydroxy-naphthalen-1-yl)-oxalyl-amino]-benzoic acid,0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5951,5-(3-{3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]propenyl}phenyl)-4-(hydroxymethyl)isoxazole-3-carboxylic acid,0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5952,{[7-(difluoro-phosphono-methyl)-naphthalen-2-yl]-difluoro-methyl}-phosphonic acid,0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5953,forodesine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5954,"(3as,4r,9br)-2,2-difluoro-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5955,2-[2-ethanesulfonylamino-3-(5-propoxy-1h-indol-3-yl)-propionylamino]-pentanedioic acid 5-amide 1-(4-carbamimidoyl-benzylamide),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5956,"(3r,5z,8s,9s,11e)-8,9,16-trihydroxy-14-methoxy-3-methyl-3,4,9,10-tetrahydro-1h-2-benzoxacyclotetradecine-1,7(8h)-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5957,chf 4227,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5958,1-methyl-3-phenyl-1h-pyrazol-5-ylsulfamic acid,0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
5959,"(3-exo)-3-(10,11-dihydro-5h-dibenzo[a,d][7]annulen-5-yloxy)-8,8-dimethyl-8-azoniabicyclo[3.2.1]octane",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5960,"(3aalpha,4alpha,7alpha,7aalpha)- 3a,4,7,7a-tetrahydro-2-(4-nitro-1-naphthalenyl)-4,7-ethano-1h-isoindole-1,3(2h)-dione",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5961,(3s)-1-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}pyrrolidine-3-thiol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
5962,"(3s)-4-{[4-(but-2-ynyloxy)phenyl]sulfonyl}-n-hydroxy-2,2-dimethylthiomorpholine-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
